transaction_id,user_id,transaction_time,amount,payment_method,currency,item_id,item_name,item_type
325,12664,2023-11-25 13:33:55,480.95,云闪付,CNY,3872,装备,游戏
326,12392,2025-01-02 05:57:54,6845.12,银行卡,CNY,3490,日用品,电商
327,12718,2024-07-01 02:22:23,3268.03,云闪付,CNY,9421,座驾,直播
328,10917,2024-08-19 10:41:30,812.24,支付宝,CNY,7826,皮肤,游戏
329,12725,2025-02-25 05:12:55,1712.17,银行卡,CNY,3452,季度会员,会员
330,12918,2024-08-27 06:37:59,6328.08,微信支付,USD,7315,皮肤,游戏
331,10688,2025-03-18 07:04:13,622.22,微信支付,CNY,2177,季度会员,会员
332,11492,2025-01-21 23:16:53,7134.39,Apple Pay,CNY,9818,食品,电商
333,12044,2024-03-31 05:30:17,326.42,云闪付,CNY,5391,游戏点券,游戏
334,10459,2024-08-16 02:46:18,9789.45,云闪付,CNY,9711,化妆品,电商
335,11345,2024-06-15 01:05:35,732.26,微信支付,CNY,7014,游戏点券,游戏
336,12949,2024-08-01 13:24:46,3846.21,支付宝,CNY,3026,弹幕特效,直播
337,11521,2024-11-01 11:19:11,2110.94,支付宝,CNY,4428,日用品,电商
338,12672,2025-03-09 17:30:52,145.0,云闪付,CNY,7965,超级会员,会员
339,11500,2023-08-07 19:57:35,341.6,微信支付,CNY,2775,装备,游戏
340,11132,2024-04-25 10:59:01,1989.32,微信支付,CNY,5005,座驾,直播
341,12958,2024-10-27 18:52:26,2091.01,云闪付,HKD,9363,贵族身份,直播
342,12393,2025-01-01 18:13:57,140.88,云闪付,CNY,5863,装备,游戏
343,10095,2024-09-09 05:15:36,4215.23,Apple Pay,CNY,1628,食品,电商
344,10320,2024-07-15 01:09:58,872.76,微信支付,CNY,5783,VIP会员,会员
345,12040,2024-07-20 12:52:45,238.33,银行卡,CNY,8822,角色,游戏
346,10744,2025-04-08 02:48:39,3053.15,支付宝,CNY,6944,座驾,直播
347,10570,2025-01-05 12:59:45,799.54,Apple Pay,CNY,3332,座驾,直播
348,10315,2025-04-05 06:25:34,296.78,支付宝,CNY,6501,角色,游戏
349,11065,2024-12-16 18:35:22,1838.63,云闪付,CNY,7907,弹幕特效,直播
350,11037,2024-06-08 18:27:37,1158.62,支付宝,USD,4022,游戏点券,游戏
351,12109,2025-03-17 16:51:42,2264.93,银行卡,CNY,7250,日用品,电商
352,12971,2023-09-27 16:40:15,1445.25,银行卡,CNY,9803,季度会员,会员
353,12930,2024-10-31 14:26:23,1767.3,微信支付,CNY,6491,主播贡献,直播
354,12734,2023-11-25 18:31:47,247.74,微信支付,CNY,2292,装备,游戏
355,12933,2024-12-01 21:33:44,5301.6,Apple Pay,CNY,7967,化妆品,电商
356,10884,2025-01-27 15:32:19,3727.41,云闪付,HKD,6044,服装,电商
357,10957,2025-02-02 16:36:48,3338.78,支付宝,CNY,5659,服装,电商
358,11411,2025-04-12 08:17:31,4527.67,云闪付,CNY,2969,化妆品,电商
359,12851,2024-06-11 23:21:29,4208.29,银行卡,CNY,8333,化妆品,电商
360,12551,2024-07-06 11:34:35,1867.03,Apple Pay,USD,1240,装备,游戏
361,10746,2025-03-15 15:31:53,867.13,银行卡,CNY,1709,特权卡,游戏
362,11622,2024-05-02 20:18:16,991.76,支付宝,CNY,3793,年度会员,会员
363,11267,2025-02-23 23:46:28,847.12,支付宝,CNY,8928,VIP会员,会员
364,12890,2025-04-06 09:37:01,55.23,银行卡,CNY,8318,季度会员,会员
365,11931,2024-07-02 17:00:28,785.48,云闪付,CNY,1907,特权卡,游戏
366,11829,2024-05-05 11:32:12,14.27,云闪付,CNY,4689,装备,游戏
367,12847,2025-03-26 23:31:55,563.86,云闪付,CNY,8745,装备,游戏
368,11840,2024-12-06 04:30:20,369.79,银行卡,CNY,8293,弹幕特效,直播
369,12845,2024-08-25 02:16:19,1104.2,Apple Pay,CNY,1899,服装,电商
370,10793,2025-03-18 00:03:25,3489.96,银行卡,CNY,3123,食品,电商
371,10103,2024-12-01 07:34:56,139.71,支付宝,CNY,9693,主播贡献,直播
372,10407,2025-01-28 07:10:44,3995.13,云闪付,CNY,2107,食品,电商
373,11200,2024-04-08 23:19:35,260.74,银行卡,CNY,6107,弹幕特效,直播
374,12705,2024-12-07 21:54:16,8459.3,云闪付,CNY,9071,食品,电商
375,12250,2024-10-29 16:10:57,640.25,银行卡,CNY,4141,游戏点券,游戏
376,10997,2024-10-28 13:54:52,4013.47,Apple Pay,CNY,2908,数码产品,电商
377,12777,2025-01-01 21:50:33,288.48,Apple Pay,CNY,9858,皮肤,游戏
378,12510,2024-10-20 09:11:49,839.26,银行卡,CNY,4091,季度会员,会员
379,11784,2025-04-12 20:06:18,4038.05,银行卡,CNY,4253,礼物,直播
380,10204,2024-09-03 04:20:52,147.48,微信支付,CNY,1406,装备,游戏
381,10919,2025-03-16 19:57:19,794.42,微信支付,CNY,2090,装备,游戏
382,12265,2024-06-11 02:39:48,7921.33,Apple Pay,CNY,8614,服装,电商
383,10179,2025-01-05 00:38:37,1655.67,银行卡,CNY,6636,弹幕特效,直播
384,10272,2024-11-30 15:42:22,1370.63,Apple Pay,HKD,9421,季度会员,会员
385,10766,2024-09-24 21:38:51,3947.76,微信支付,USD,8179,角色,游戏
386,12453,2024-04-06 04:33:54,899.64,云闪付,USD,3781,特权卡,游戏
387,10959,2025-04-07 11:26:11,485.62,Apple Pay,CNY,5975,游戏点券,游戏
388,12859,2023-12-04 01:42:00,4690.43,云闪付,CNY,6950,食品,电商
389,12730,2025-01-28 19:30:27,582.25,银行卡,CNY,1346,季度会员,会员
390,12574,2025-04-07 06:38:32,3317.04,支付宝,CNY,1082,贵族身份,直播
391,11316,2024-05-24 06:59:46,900.42,支付宝,CNY,2076,游戏点券,游戏
392,11469,2023-11-16 04:59:18,450.48,云闪付,CNY,1434,皮肤,游戏
393,10380,2024-07-08 12:33:41,6434.06,Apple Pay,CNY,7734,食品,电商
394,10651,2024-07-07 23:07:41,397.8,支付宝,HKD,7689,年度会员,会员
395,10479,2025-03-01 01:13:25,2678.83,云闪付,HKD,9174,化妆品,电商
396,10245,2025-02-10 10:37:27,641.59,银行卡,CNY,5206,特权卡,游戏
397,10038,2025-04-02 16:05:55,315.39,微信支付,CNY,6719,超级会员,会员
398,12673,2024-05-16 08:07:58,1821.42,微信支付,CNY,2952,年度会员,会员
399,11587,2024-07-05 18:08:23,1165.87,云闪付,CNY,6214,主播贡献,直播
400,11278,2025-01-11 17:41:17,388.39,Apple Pay,CNY,2322,弹幕特效,直播
401,12689,2025-04-04 18:23:43,69686.86,Apple Pay,USD,7861,日用品,电商
402,12492,2025-04-08 21:58:50,9146.06,银行卡,CNY,5817,数码产品,电商
403,11414,2024-10-05 14:01:27,813.43,银行卡,CNY,2127,月度会员,会员
404,12571,2025-02-13 01:31:03,6.74,云闪付,CNY,9995,皮肤,游戏
405,12000,2024-12-28 22:38:39,545.19,银行卡,CNY,5799,游戏点券,游戏
406,12605,2024-07-29 20:26:46,2604.48,云闪付,CNY,4790,化妆品,电商
407,11170,2025-04-06 13:17:57,809.57,Apple Pay,CNY,1129,游戏点券,游戏
408,10634,2025-02-15 03:25:17,443.28,支付宝,CNY,9582,游戏点券,游戏
409,12096,2025-01-09 14:46:51,204.44,支付宝,CNY,6034,VIP会员,会员
410,10887,2025-01-12 16:08:41,2269.87,Apple Pay,CNY,9992,弹幕特效,直播
411,11255,2025-01-27 08:47:41,68386.68,Apple Pay,USD,7494,数码产品,电商
412,10375,2025-04-21 11:22:50,524.83,支付宝,CNY,2828,角色,游戏
413,12927,2024-10-11 21:46:36,1843.61,Apple Pay,CNY,1862,年度会员,会员
414,10516,2024-12-31 11:34:10,2990.79,银行卡,CNY,7102,化妆品,电商
415,10551,2025-04-17 03:13:56,927.02,银行卡,CNY,5724,游戏点券,游戏
416,12046,2024-10-01 04:12:12,5982.91,云闪付,CNY,8733,食品,电商
417,11543,2025-04-02 03:53:40,1233.35,Apple Pay,CNY,6606,座驾,直播
418,10705,2025-04-15 11:39:17,2748.38,Apple Pay,USD,4267,年度会员,会员
419,11409,2025-03-28 13:18:33,552.79,支付宝,CNY,1806,皮肤,游戏
420,10676,2024-08-24 06:27:33,1606.37,支付宝,CNY,2634,座驾,直播
421,11383,2024-03-04 07:42:36,9289.01,银行卡,CNY,1824,服装,电商
422,12580,2025-03-13 08:10:28,180.67,支付宝,CNY,7784,特权卡,游戏
423,10521,2024-07-06 14:26:07,1515.78,Apple Pay,CNY,6310,VIP会员,会员
424,12183,2025-03-14 16:23:27,58079.95,云闪付,USD,3996,服装,电商
425,10132,2025-04-11 08:32:16,4206.93,银行卡,CNY,1491,主播贡献,直播
426,10590,2025-02-20 06:26:02,1962.61,微信支付,CNY,6430,VIP会员,会员
427,12753,2023-07-14 10:07:43,109.05,微信支付,CNY,6065,游戏点券,游戏
428,12807,2025-02-17 14:18:32,3434.81,银行卡,CNY,4147,化妆品,电商
429,10337,2023-12-21 12:37:12,734.01,Apple Pay,CNY,2224,超级会员,会员
430,12491,2024-05-05 17:31:47,340.9,云闪付,CNY,1339,装备,游戏
431,12776,2024-05-02 12:31:55,5699.64,银行卡,CNY,6896,食品,电商
432,12265,2024-03-28 10:10:20,478.74,银行卡,HKD,1033,月度会员,会员
433,12226,2024-10-08 19:55:41,3775.63,支付宝,CNY,2306,弹幕特效,直播
434,11238,2024-12-05 05:17:53,1953.11,微信支付,CNY,1126,数码产品,电商
435,10385,2025-02-23 12:57:13,390.87,支付宝,CNY,4969,超级会员,会员
436,12924,2025-03-18 03:18:08,16450.99,云闪付,USD,6421,贵族身份,直播
437,11737,2024-02-20 02:51:12,27969.48,支付宝,USD,7218,日用品,电商
438,11232,2024-10-05 20:44:16,751.2,支付宝,CNY,5941,VIP会员,会员
439,11755,2024-07-16 21:31:32,2393.99,支付宝,CNY,8039,化妆品,电商
440,11680,2024-08-01 09:46:25,435.77,云闪付,HKD,6390,月度会员,会员
441,11679,2024-10-05 00:15:22,346.53,微信支付,CNY,3040,特权卡,游戏
442,10929,2025-01-17 12:32:00,1563.61,云闪付,CNY,5530,VIP会员,会员
443,10682,2025-04-21 07:49:26,361.24,Apple Pay,CNY,9628,皮肤,游戏
444,11108,2024-07-14 11:55:26,3203.8,微信支付,CNY,7453,服装,电商
445,10553,2024-09-17 07:24:51,490.62,Apple Pay,CNY,9962,游戏点券,游戏
446,12951,2024-06-06 16:44:28,1675.49,微信支付,CNY,7995,月度会员,会员
447,11994,2025-02-23 01:36:16,9193.36,云闪付,CNY,5474,日用品,电商
448,11067,2024-03-15 13:53:35,4814.07,微信支付,HKD,7040,日用品,电商
449,11764,2025-04-06 18:45:18,28492.7,Apple Pay,USD,7216,贵族身份,直播
450,10077,2025-03-26 08:59:44,2263.07,云闪付,CNY,8894,日用品,电商
451,12372,2023-09-30 15:39:35,1785.95,银行卡,CNY,3075,年度会员,会员
452,11714,2024-10-15 00:09:18,7026.98,银行卡,CNY,6702,服装,电商
453,11326,2025-03-24 18:56:53,454.12,微信支付,CNY,1468,日用品,电商
454,11369,2025-01-25 21:55:09,4792.99,云闪付,CNY,7590,贵族身份,直播
455,11097,2025-01-13 20:15:03,1675.07,支付宝,HKD,3468,月度会员,会员
456,10973,2025-01-06 07:39:48,474.55,支付宝,CNY,3599,装备,游戏
457,10133,2025-03-27 10:42:31,1807.67,云闪付,CNY,7416,贵族身份,直播
458,11669,2025-03-16 21:26:36,5452.49,微信支付,USD,8558,特权卡,游戏
459,12345,2025-01-04 22:16:21,728.82,Apple Pay,CNY,1709,装备,游戏
460,12717,2024-07-24 02:53:52,1741.87,云闪付,CNY,5789,年度会员,会员
461,11056,2024-05-02 17:13:45,9666.16,微信支付,CNY,3727,化妆品,电商
462,10089,2024-09-25 04:23:06,1032.26,银行卡,USD,9303,皮肤,游戏
463,10661,2025-03-17 10:22:05,9128.37,支付宝,CNY,9731,化妆品,电商
464,11950,2024-12-20 11:32:16,1943.52,支付宝,CNY,9157,年度会员,会员
465,12186,2025-02-19 04:09:59,4674.81,支付宝,CNY,4779,座驾,直播
466,12016,2023-09-21 04:46:25,1169.04,微信支付,CNY,5811,年度会员,会员
467,11835,2024-02-20 23:57:17,1712.3,支付宝,CNY,6048,年度会员,会员
468,12359,2024-12-08 00:00:32,3647.1,银行卡,CNY,6956,化妆品,电商
469,11021,2024-07-04 11:43:06,307.16,微信支付,CNY,1024,特权卡,游戏
470,12524,2024-01-11 22:55:27,3287.04,银行卡,CNY,5948,贵族身份,直播
471,12479,2024-10-25 17:40:16,37498.32,微信支付,USD,4535,数码产品,电商
472,12403,2025-02-07 21:23:19,2554.3,云闪付,CNY,2964,弹幕特效,直播
473,12556,2025-02-23 07:08:32,446.95,银行卡,CNY,8079,化妆品,电商
474,10139,2025-03-09 13:51:42,2454.17,支付宝,CNY,9859,弹幕特效,直播
475,11154,2024-04-29 17:23:55,8001.02,云闪付,CNY,3306,数码产品,电商
476,12976,2024-10-05 06:53:27,6592.45,银行卡,CNY,9817,食品,电商
477,12896,2024-10-21 18:26:54,391.27,Apple Pay,CNY,7399,装备,游戏
478,12782,2024-10-20 23:30:20,581.72,银行卡,CNY,2015,角色,游戏
479,12461,2024-09-11 21:48:37,7521.39,云闪付,CNY,1462,化妆品,电商
480,10313,2024-08-23 21:29:09,1447.97,支付宝,CNY,6249,食品,电商
481,12281,2025-02-16 03:37:45,632.28,云闪付,CNY,5416,贵族身份,直播
482,10905,2024-09-07 17:13:01,254.24,银行卡,CNY,2640,特权卡,游戏
483,11656,2025-01-09 04:21:26,1357.58,银行卡,CNY,4200,食品,电商
484,11480,2025-04-22 00:14:12,254.52,云闪付,CNY,2198,皮肤,游戏
485,12982,2025-03-17 03:34:59,328.82,微信支付,CNY,1825,特权卡,游戏
486,11367,2025-02-28 03:39:28,978.29,支付宝,CNY,4118,年度会员,会员
487,11188,2025-04-16 22:29:51,4701.36,微信支付,CNY,7509,礼物,直播
488,10513,2024-11-08 05:22:36,2938.22,支付宝,CNY,2895,数码产品,电商
489,11950,2024-11-08 21:08:39,425.08,微信支付,CNY,8748,游戏点券,游戏
490,11901,2025-03-05 18:24:51,7234.06,Apple Pay,USD,7006,超级会员,会员
491,11157,2025-03-13 08:55:09,6062.51,支付宝,CNY,8271,服装,电商
492,11317,2024-01-19 15:43:23,8843.4,云闪付,CNY,4861,食品,电商
493,10902,2024-11-29 15:19:48,3942.96,银行卡,CNY,4369,礼物,直播
494,12284,2025-02-21 03:00:24,774.88,Apple Pay,CNY,3909,月度会员,会员
495,12980,2024-08-07 15:34:07,1959.05,微信支付,CNY,8825,季度会员,会员
496,12626,2024-12-15 22:19:49,33840.22,微信支付,USD,8574,主播贡献,直播
497,12938,2025-02-12 18:54:11,3284.34,云闪付,CNY,3933,礼物,直播
498,12612,2025-04-21 08:30:33,944.9,云闪付,CNY,3868,皮肤,游戏
499,10048,2023-09-21 10:34:20,5090.37,微信支付,CNY,4269,食品,电商
500,10115,2023-08-24 02:24:13,1241.91,微信支付,CNY,1246,月度会员,会员
501,11339,2025-01-18 18:29:07,3830.9,云闪付,USD,1897,月度会员,会员
502,10789,2024-07-05 07:33:21,573.09,银行卡,CNY,7198,装备,游戏
503,11456,2024-07-29 06:00:06,1896.27,云闪付,CNY,9540,年度会员,会员
504,11537,2024-03-08 09:33:40,5019.72,银行卡,CNY,5303,食品,电商
505,11226,2024-09-09 10:34:49,466.45,Apple Pay,CNY,4273,季度会员,会员
506,12110,2025-01-08 20:55:50,4627.47,银行卡,CNY,9147,主播贡献,直播
507,11444,2025-03-21 17:58:06,612.62,支付宝,CNY,2395,游戏点券,游戏
508,10761,2025-03-28 12:22:21,1596.73,微信支付,CNY,1802,年度会员,会员
509,10632,2023-11-25 03:08:04,7133.37,支付宝,CNY,7808,化妆品,电商
510,12949,2024-09-22 15:26:51,4024.52,支付宝,CNY,7228,礼物,直播
511,12565,2024-11-05 12:52:34,3526.16,微信支付,CNY,3914,礼物,直播
512,10082,2025-02-13 23:15:05,2597.92,微信支付,CNY,1870,弹幕特效,直播
513,11599,2025-03-09 21:22:19,1171.87,支付宝,USD,8238,皮肤,游戏
514,12566,2025-01-21 07:51:11,823.94,银行卡,CNY,1555,皮肤,游戏
515,10917,2024-09-15 11:44:21,608.8,支付宝,CNY,9194,特权卡,游戏
516,10861,2024-10-25 13:35:02,937.95,Apple Pay,CNY,7464,年度会员,会员
517,12274,2024-03-14 07:39:48,8745.62,支付宝,CNY,1568,数码产品,电商
518,10334,2024-11-28 14:58:45,8765.02,银行卡,CNY,8367,食品,电商
519,12413,2025-03-06 16:03:20,13373.35,云闪付,USD,4705,月度会员,会员
520,11589,2025-02-03 02:32:47,78.26,云闪付,CNY,7436,弹幕特效,直播
521,10644,2025-03-28 07:39:11,6123.7,云闪付,CNY,5507,日用品,电商
522,11718,2024-07-06 23:27:50,313.76,Apple Pay,CNY,4256,游戏点券,游戏
523,12105,2025-02-24 01:41:31,1303.69,支付宝,CNY,8423,月度会员,会员
524,10661,2024-12-06 13:23:39,892.11,Apple Pay,CNY,3238,化妆品,电商
525,10217,2025-01-11 19:29:10,3797.04,微信支付,CNY,4306,座驾,直播
526,12608,2025-03-26 18:35:50,1154.28,Apple Pay,CNY,6959,年度会员,会员
527,11245,2024-10-25 10:00:37,746.63,Apple Pay,CNY,7519,月度会员,会员
528,11963,2025-02-20 18:02:50,2198.64,云闪付,CNY,5476,贵族身份,直播
529,12963,2024-09-30 02:53:16,971.52,银行卡,CNY,3520,皮肤,游戏
530,11829,2024-05-02 07:05:58,324.41,云闪付,CNY,2357,装备,游戏
531,10943,2024-11-19 09:54:20,4759.83,银行卡,CNY,4586,座驾,直播
532,10656,2025-03-01 02:33:37,86.01,Apple Pay,CNY,5398,年度会员,会员
533,10175,2025-04-22 01:12:51,402.76,微信支付,CNY,5124,VIP会员,会员
534,11141,2025-01-28 04:26:59,281.97,银行卡,CNY,9211,皮肤,游戏
535,11832,2025-04-07 04:12:12,521.79,云闪付,CNY,7590,座驾,直播
536,10715,2024-07-30 19:04:21,185.94,云闪付,HKD,5189,角色,游戏
537,11148,2024-08-20 08:59:10,1094.26,云闪付,CNY,9802,年度会员,会员
538,11380,2024-02-20 23:32:58,9195.7,云闪付,USD,9923,主播贡献,直播
539,10435,2024-12-24 16:54:46,9638.63,支付宝,CNY,8471,化妆品,电商
540,12165,2025-04-13 06:14:57,240.02,云闪付,CNY,2606,游戏点券,游戏
541,10168,2024-11-19 18:14:52,258.41,银行卡,CNY,4998,装备,游戏
542,10145,2025-04-04 15:02:28,705.24,支付宝,USD,8809,月度会员,会员
543,10192,2024-12-27 21:38:11,15324.41,云闪付,USD,6010,弹幕特效,直播
544,12636,2025-02-07 21:28:43,4771.47,支付宝,CNY,9497,化妆品,电商
545,10155,2023-08-03 02:31:45,9224.65,微信支付,CNY,4862,数码产品,电商
546,11324,2024-06-16 08:45:55,951.79,微信支付,CNY,1909,角色,游戏
547,11213,2024-07-07 16:07:28,3002.09,Apple Pay,CNY,6800,日用品,电商
548,11918,2024-05-10 09:15:05,795.8,微信支付,CNY,2599,座驾,直播
549,12695,2024-07-26 06:32:12,29.81,银行卡,CNY,8646,年度会员,会员
550,12300,2025-02-25 15:29:02,375.44,云闪付,CNY,8979,礼物,直播
551,12261,2025-02-22 00:25:33,7758.39,银行卡,CNY,3896,化妆品,电商
552,12786,2025-01-07 17:43:42,816.24,Apple Pay,CNY,9382,特权卡,游戏
553,10797,2025-04-12 10:35:41,174.57,Apple Pay,CNY,3149,特权卡,游戏
554,10210,2025-01-24 14:03:30,670.05,云闪付,HKD,7462,皮肤,游戏
555,11071,2025-01-06 11:35:23,4833.58,云闪付,USD,5965,食品,电商
556,12811,2025-03-18 12:21:57,1896.93,微信支付,CNY,9711,主播贡献,直播
557,12713,2025-04-15 23:58:10,3072.65,微信支付,CNY,7995,主播贡献,直播
558,10237,2024-10-30 18:54:53,11620.8,云闪付,USD,3725,季度会员,会员
559,10403,2025-02-11 03:01:55,11791.73,微信支付,USD,7788,服装,电商
560,10113,2025-03-18 15:37:22,1297.79,微信支付,CNY,9211,年度会员,会员
561,10513,2025-01-23 02:34:45,4215.11,Apple Pay,CNY,4750,日用品,电商
562,12997,2025-02-20 00:09:38,1123.72,支付宝,CNY,7589,弹幕特效,直播
563,12204,2023-12-20 12:14:28,1365.75,支付宝,CNY,5111,超级会员,会员
564,11355,2024-11-29 10:42:58,771.35,银行卡,HKD,5679,月度会员,会员
565,10861,2025-01-23 23:53:38,188.13,支付宝,CNY,8984,皮肤,游戏
566,10958,2023-12-19 13:12:38,4381.72,云闪付,CNY,4196,弹幕特效,直播
567,12415,2025-04-02 09:30:14,8073.48,云闪付,CNY,1705,化妆品,电商
568,12492,2025-02-23 13:05:43,12.0,Apple Pay,CNY,5551,游戏点券,游戏
569,11351,2024-06-14 23:24:50,880.14,银行卡,HKD,2968,角色,游戏
570,10627,2024-08-12 12:24:42,474.56,微信支付,CNY,5379,皮肤,游戏
571,10454,2025-04-20 17:33:37,262.28,云闪付,CNY,9991,月度会员,会员
572,11344,2024-03-13 13:06:55,2093.78,Apple Pay,CNY,4641,贵族身份,直播
573,10911,2024-10-31 03:56:14,4921.84,银行卡,CNY,9147,日用品,电商
574,12723,2024-04-16 18:46:00,695.41,云闪付,CNY,3972,游戏点券,游戏
575,11333,2023-12-17 19:27:04,4879.7,支付宝,CNY,1133,数码产品,电商
576,10589,2024-12-08 02:01:55,2924.96,支付宝,CNY,8982,座驾,直播
577,10895,2025-02-28 12:19:36,1748.73,银行卡,CNY,7026,VIP会员,会员
578,10318,2023-12-24 17:00:50,495.31,银行卡,CNY,3408,主播贡献,直播
579,11141,2025-02-01 17:55:58,1921.5,云闪付,CNY,2467,年度会员,会员
580,10265,2024-12-07 10:01:23,20191.9,银行卡,USD,4115,食品,电商
581,12463,2024-11-14 06:11:09,398.96,微信支付,CNY,9576,月度会员,会员
582,10558,2025-04-06 00:23:08,834.05,云闪付,USD,8438,超级会员,会员
583,11333,2025-01-28 03:44:15,4227.88,支付宝,CNY,6750,弹幕特效,直播
584,10424,2025-03-29 00:08:17,1695.29,微信支付,CNY,7462,年度会员,会员
585,11277,2024-09-19 00:36:11,9123.26,云闪付,USD,6172,月度会员,会员
586,11515,2025-03-26 20:41:45,4177.27,云闪付,CNY,2924,日用品,电商
587,10217,2024-12-08 20:23:11,4216.49,Apple Pay,CNY,5555,主播贡献,直播
588,10683,2025-03-10 22:19:22,485.72,Apple Pay,CNY,8238,游戏点券,游戏
589,10425,2024-08-28 17:37:00,209.76,Apple Pay,CNY,4421,特权卡,游戏
590,11007,2024-08-18 05:50:51,8839.88,微信支付,HKD,4433,服装,电商
591,10622,2024-09-28 22:44:09,50361.19,银行卡,USD,5879,数码产品,电商
592,10027,2024-01-02 02:20:57,672.25,云闪付,CNY,3590,游戏点券,游戏
593,12568,2024-12-13 01:25:32,4026.89,支付宝,CNY,7539,化妆品,电商
594,11147,2024-10-03 19:40:47,303.96,微信支付,CNY,5369,游戏点券,游戏
595,11770,2025-01-24 07:10:27,3683.43,支付宝,CNY,7797,食品,电商
596,12322,2025-04-08 03:23:27,3535.75,微信支付,CNY,8059,座驾,直播
597,11516,2025-02-27 04:53:38,2960.46,微信支付,CNY,5373,日用品,电商
598,10186,2024-10-04 17:21:04,305.93,银行卡,CNY,6299,特权卡,游戏
599,10499,2025-03-25 21:47:41,962.02,微信支付,CNY,9036,装备,游戏
600,12892,2024-11-13 01:04:55,575.1,云闪付,CNY,8058,游戏点券,游戏
601,10727,2024-12-20 19:09:18,478.18,云闪付,CNY,7147,超级会员,会员
602,12510,2024-01-26 09:27:27,222.96,支付宝,CNY,1302,月度会员,会员
603,12110,2025-02-13 10:39:12,836.93,Apple Pay,HKD,1968,皮肤,游戏
