progress_id,user_id,level,experience,game_coins,diamonds,update_time,total_play_time
1764,11763,26,11822,226517,1141,2025-04-22 19:19:18,19982
1765,11764,41,13813,1074952,6233,2025-04-22 21:07:18,100109
1766,11765,7,173,14780,0,2025-04-23 11:10:18,951
1767,11766,38,2385,334564,379,2025-04-23 01:46:18,33210
1768,11767,23,5743,138714,452,2025-04-22 21:40:18,10522
1769,11768,38,1280,753570,4370,2025-04-22 15:16:18,72841
1770,11769,26,9091,127960,73,2025-04-23 10:08:18,10651
1771,11770,29,7295,156568,120,2025-04-23 11:30:18,11058
1772,11771,36,10396,260147,497,2025-04-22 18:12:18,22029
1773,11772,48,71994,769997,887,2025-04-22 17:14:18,73646
1774,11773,43,56435,505028,447,2025-04-23 02:10:18,43181
1775,11774,44,39668,724714,605,2025-04-22 22:44:18,57599
1776,11775,49,56513,934148,972,2025-04-22 17:48:18,79470
1777,11776,32,11137,308280,2324,2025-04-23 14:01:18,26395
1778,11777,10,1638,33974,209,2025-04-22 20:55:18,2059
1779,11778,32,6190,374106,328,2025-04-23 14:10:18,29459
1780,11779,42,8175,545927,523,2025-04-22 22:21:18,45391
1781,11780,41,24520,470694,344,2025-04-23 11:09:18,36518
1782,11781,37,16907,316025,1398,2025-04-23 05:12:18,31439
1783,11782,37,8293,691102,1444,2025-04-23 00:47:18,67443
1784,11783,33,2901,242982,1029,2025-04-22 15:31:18,24893
1785,11784,16,4517,65066,149,2025-04-23 06:59:18,5623
1786,11785,38,4785,577543,563,2025-04-23 09:38:18,61285
1787,11786,33,15559,492422,551,2025-04-23 07:13:18,47339
1788,11787,12,501,39282,80,2025-04-23 00:55:18,2309
1789,11788,30,4908,214116,1399,2025-04-23 00:08:18,21036
1790,11789,31,17005,329162,712,2025-04-23 08:11:18,28262
1791,11790,41,6456,459134,2666,2025-04-23 09:41:18,41099
1792,11791,37,1642,326841,1574,2025-04-23 11:08:18,25428
1793,11792,40,29212,304229,403,2025-04-23 13:20:18,31379
1794,11793,33,19643,337752,796,2025-04-23 11:28:18,34397
1795,11794,4,666,9375,0,2025-04-23 07:09:18,601
1796,11795,43,1533,562358,590,2025-04-22 14:34:18,45601
1797,11796,38,36603,437017,604,2025-04-23 10:37:18,44392
1798,11797,25,7715,101349,183,2025-04-23 13:16:18,9541
1799,11798,25,5244,108221,380,2025-04-22 14:22:18,7320
1800,11799,27,8181,180678,206,2025-04-22 16:12:18,14241
1801,11800,12,1440,61239,37,2025-04-23 05:30:18,4344
1802,11801,32,13043,181750,335,2025-04-23 03:13:18,15219
1803,11802,20,1994,135674,105,2025-04-23 03:27:18,11632
1804,11803,30,14625,155859,84,2025-04-22 20:59:18,11867
1805,11804,16,2316,80945,165,2025-04-23 00:08:18,7432
1806,11805,42,2763,426623,2063,2025-04-22 15:12:18,35952
1807,11806,45,65966,666777,1176,2025-04-23 01:20:18,52250
1808,11807,41,43924,491650,454,2025-04-23 08:50:18,37904
1809,11808,30,3523,194038,150,2025-04-22 19:23:18,15173
1810,11809,44,4304,579879,3147,2025-04-22 17:14:18,50448
1811,11810,25,7460,143138,485,2025-04-23 07:32:18,13087
1812,11811,32,2673,172948,953,2025-04-22 15:32:18,15592
1813,11812,47,44447,743617,3491,2025-04-23 07:26:18,61020
1814,11813,35,6704,275379,349,2025-04-22 22:00:18,23051
1815,11814,43,20152,851569,1664,2025-04-23 03:59:18,76429
1816,11815,47,9242,601639,606,2025-04-23 11:41:18,58673
1817,11816,26,9803,155981,732,2025-04-23 04:01:18,13097
1818,11817,30,10542,161665,160,2025-04-22 14:36:18,12423
1819,11818,21,7203,72975,72,2025-04-23 08:56:18,5392
1820,11819,29,4878,316587,2075,2025-04-23 12:42:18,30479
1821,11820,36,27718,237902,249,2025-04-23 06:10:18,25056
1822,11821,41,1599,609297,1271,2025-04-23 05:50:18,54259
1823,11822,41,32220,389092,560,2025-04-23 08:45:18,43246
1824,11823,29,5900,192694,180,2025-04-23 08:16:18,13947
1825,11824,14,1795,67062,138,2025-04-22 18:59:18,5733
1826,11825,11,2723,50602,35,2025-04-22 17:11:18,4030
1827,11826,20,879,126979,174,2025-04-22 14:39:18,11409
1828,11827,35,6199,213050,423,2025-04-22 22:55:18,21239
1829,11828,50,115427,1143284,5898,2025-04-22 22:27:18,98324
1830,11829,39,11106,543356,471,2025-04-22 19:05:18,45715
1831,11830,39,5519,487222,2827,2025-04-23 14:02:18,50731
1832,11831,33,22116,440271,1716,2025-04-23 03:09:18,40542
1833,11832,12,2025,54250,251,2025-04-23 04:39:18,4461
1834,11833,25,6540,159841,97,2025-04-22 16:45:18,12972
1835,11834,44,16084,483797,2960,2025-04-23 06:43:18,47686
1836,11835,41,40144,650404,6505,2025-04-23 14:13:18,75268
1837,11836,26,8809,219725,175,2025-04-23 05:39:18,16697
1838,11837,37,7120,662628,2308,2025-04-22 16:39:18,56007
1839,11838,23,3497,148959,184,2025-04-23 10:52:18,13655
1840,11839,14,3430,38073,169,2025-04-23 13:15:18,2525
1841,11840,37,24628,326496,928,2025-04-23 05:26:18,35355
1842,11841,34,11284,261335,585,2025-04-22 22:25:18,28405
1843,11842,29,7925,263318,196,2025-04-22 17:16:18,22206
1844,11843,26,10867,215659,190,2025-04-23 02:06:18,16991
1845,11844,14,1835,82316,65,2025-04-22 15:00:18,5741
1846,11845,26,11335,113628,517,2025-04-23 01:27:18,10855
1847,11846,37,9097,307646,304,2025-04-23 03:54:18,30729
1848,11847,40,11687,503319,1357,2025-04-23 08:45:18,56645
1849,11848,44,5270,472761,479,2025-04-22 15:25:18,43786
1850,11849,8,222,21182,104,2025-04-22 20:45:18,1508
1851,11850,40,15232,330565,377,2025-04-23 09:36:18,30447
1852,11851,35,18497,213866,417,2025-04-23 07:51:18,22185
1853,11852,39,8159,530213,608,2025-04-23 13:45:18,51061
1854,11853,44,53268,550081,2156,2025-04-23 09:18:18,50342
1855,11854,45,18644,507469,575,2025-04-23 01:41:18,52602
1856,11855,39,18811,522506,4781,2025-04-22 15:23:18,41914
1857,11856,39,26406,521606,562,2025-04-22 16:03:18,47415
1858,11857,26,1545,118610,185,2025-04-23 01:29:18,9965
1859,11858,15,3299,82875,218,2025-04-23 02:53:18,5661
1860,11859,40,24391,491444,2184,2025-04-23 09:48:18,38822
1861,11860,8,1834,18766,22,2025-04-22 19:32:18,936
1862,11861,41,7824,406829,1650,2025-04-23 02:34:18,41213
1863,11862,35,7436,338921,898,2025-04-23 11:46:18,34668
1864,11863,26,2558,221610,735,2025-04-23 02:13:18,18438
1865,11864,31,4141,207249,470,2025-04-22 21:07:18,18497
1866,11865,25,1829,188520,252,2025-04-23 10:38:18,19813
1867,11866,32,8768,247011,1015,2025-04-23 09:05:18,23199
1868,11867,8,1062,16581,0,2025-04-22 18:41:18,814
1869,11868,33,12169,492314,598,2025-04-23 03:11:18,46661
1870,11869,29,1583,199468,731,2025-04-23 00:56:18,14910
1871,11870,36,27685,602132,1546,2025-04-23 07:57:18,65139
1872,11871,38,30615,330573,1292,2025-04-23 02:31:18,26236
1873,11872,35,10120,481148,346,2025-04-22 15:14:18,40004
1874,11873,34,3599,301616,223,2025-04-22 15:53:18,24796
1875,11874,31,17967,209385,107,2025-04-22 17:30:18,15292
1876,11875,44,15830,1304988,9704,2025-04-23 00:39:18,111225
1877,11876,38,26151,413870,363,2025-04-23 02:40:18,32423
1878,11877,28,9208,368215,380,2025-04-22 21:10:18,28461
1879,11878,45,12356,439578,577,2025-04-23 04:15:18,48676
1880,11879,33,22324,472892,1052,2025-04-22 21:33:18,48692
1881,11880,32,2339,418833,441,2025-04-23 01:35:18,33727
1882,11881,35,7160,255671,364,2025-04-23 00:25:18,23089
1883,11882,36,1475,726247,751,2025-04-23 02:55:18,59897
1884,11883,19,3769,97742,222,2025-04-23 01:41:18,8970
1885,11884,33,16889,480547,1778,2025-04-23 01:04:18,47605
1886,11885,46,58986,553968,1420,2025-04-22 22:07:18,56644
1887,11886,34,4171,455760,514,2025-04-22 21:46:18,41422
1888,11887,46,11361,627347,566,2025-04-23 09:13:18,53469
1889,11888,29,6441,231679,237,2025-04-22 21:42:18,21994
1890,11889,24,7653,95570,404,2025-04-22 14:42:18,6336
1891,11890,35,7614,235450,662,2025-04-22 21:22:18,19823
1892,11891,44,3794,747881,2631,2025-04-23 02:39:18,59574
1893,11892,43,33400,852638,4357,2025-04-22 16:58:18,78085
1894,11893,28,5227,145974,502,2025-04-23 10:51:18,11527
1895,11894,25,1482,221574,651,2025-04-23 06:23:18,16453
1896,11895,43,29249,547468,2804,2025-04-23 00:29:18,47733
1897,11896,46,1796,767256,5311,2025-04-23 12:07:18,79247
1898,11897,42,26793,449380,400,2025-04-22 18:07:18,37554
1899,11898,15,2105,45921,50,2025-04-23 04:12:18,2731
1900,11899,12,654,51038,162,2025-04-22 22:47:18,3489
1901,11900,32,1772,150468,186,2025-04-23 05:55:18,13453
1902,11901,31,12903,205603,252,2025-04-23 07:18:18,17612
1903,11902,28,2104,137563,262,2025-04-22 14:43:18,12291
1904,11903,28,6871,157300,544,2025-04-23 01:44:18,15552
1905,11904,35,13832,366295,336,2025-04-22 17:19:18,28374
1906,11905,28,13369,227667,282,2025-04-23 03:51:18,24411
1907,11906,31,16976,164922,638,2025-04-23 01:03:18,13187
1908,11907,43,9446,448664,479,2025-04-23 07:51:18,42909
1909,11908,53,140316,1353387,4873,2025-04-22 15:36:18,120833
1910,11909,40,44695,384888,1564,2025-04-23 07:04:18,40514
1911,11910,32,7701,197760,215,2025-04-22 15:49:18,18884
1912,11911,30,2010,151154,309,2025-04-22 15:53:18,11026
1913,11912,47,54707,574276,831,2025-04-23 11:25:18,61704
1914,11913,35,14227,619042,1370,2025-04-23 00:25:18,56827
1915,11914,32,8724,321643,381,2025-04-23 03:06:18,29821
1916,11915,38,27035,476434,1737,2025-04-23 13:26:18,38996
1917,11916,24,8883,172871,134,2025-04-22 17:54:18,16045
1918,11917,23,785,132143,444,2025-04-22 15:24:18,13203
1919,11918,41,33000,552681,1028,2025-04-23 07:38:18,43311
1920,11919,44,3305,479525,1267,2025-04-22 17:07:18,43655
1921,11920,36,15622,299382,235,2025-04-23 13:39:18,26136
1922,11921,26,9817,184790,1410,2025-04-23 07:01:18,16841
1923,11922,32,497,306930,451,2025-04-23 11:20:18,33420
1924,11923,42,26283,448845,422,2025-04-23 03:12:18,37520
1925,11924,49,44705,915824,3938,2025-04-22 14:25:18,91731
1926,11925,29,14648,125608,84,2025-04-22 15:39:18,10811
1927,11926,15,1092,43524,44,2025-04-23 04:52:18,2443
1928,11927,42,33107,621430,1445,2025-04-22 16:55:18,51784
1929,11928,9,1543,23684,97,2025-04-23 08:12:18,1402
1930,11929,43,18147,557810,4043,2025-04-22 18:54:18,46879
1931,11930,38,333,591069,2819,2025-04-23 04:08:18,51894
1932,11931,40,15009,398329,382,2025-04-23 01:18:18,35114
1933,11932,38,19603,582305,638,2025-04-22 16:29:18,47816
1934,11933,50,36810,842378,1970,2025-04-22 17:02:18,79973
1935,11934,38,14210,892162,1859,2025-04-22 14:56:18,75427
1936,11935,39,37961,559865,3908,2025-04-23 07:52:18,43829
1937,11936,42,38616,555635,1167,2025-04-23 06:23:18,44241
1938,11937,47,21951,703726,1695,2025-04-22 23:33:18,81164
1939,11938,37,24607,330402,347,2025-04-23 09:53:18,32139
1940,11939,25,7957,131353,114,2025-04-23 03:49:18,9563
1941,11940,35,3603,474803,871,2025-04-23 12:48:18,39073
1942,11941,37,24640,342042,858,2025-04-23 01:24:18,32142
1943,11942,37,24679,437828,402,2025-04-23 06:36:18,39289
1944,11943,31,9802,302960,1624,2025-04-22 18:47:18,27233
1945,11944,14,2150,47833,32,2025-04-23 07:28:18,2902
1946,11945,47,20591,864091,8049,2025-04-23 01:13:18,74287
1947,11946,40,19261,926621,1062,2025-04-23 04:59:18,76789
1948,11947,23,6767,111426,89,2025-04-23 03:28:18,8520
1949,11948,39,39663,500130,1224,2025-04-22 14:53:18,48888
1950,11949,37,7245,289123,303,2025-04-23 13:37:18,25859
1951,11950,27,5481,144855,357,2025-04-23 02:55:18,13941
1952,11951,34,14671,355269,717,2025-04-22 14:18:18,32379
1953,11952,24,2901,135671,123,2025-04-23 13:26:18,11286
1954,11953,37,8362,544755,713,2025-04-22 18:31:18,56214
1955,11954,47,83893,744409,836,2025-04-23 00:29:18,73442
1956,11955,32,17,138694,382,2025-04-22 15:10:18,13336
1957,11956,42,5478,367605,4065,2025-04-23 03:54:18,36133
1958,11957,41,9480,531906,1915,2025-04-22 23:12:18,41351
1959,11958,18,3596,80616,42,2025-04-22 22:14:18,6011
1960,11959,33,20979,181844,151,2025-04-23 05:09:18,16141
1961,11960,32,20105,202377,703,2025-04-22 15:45:18,18344
1962,11961,42,642,960223,1758,2025-04-23 00:50:18,76737
1963,11962,26,3398,115367,99,2025-04-22 19:29:18,7962
1964,11963,15,1940,51594,33,2025-04-23 11:02:18,3623
1965,11964,38,7002,522851,1041,2025-04-23 02:42:18,41103
1966,11965,37,20102,430797,2557,2025-04-22 16:34:18,43628
1967,11966,16,2196,55541,38,2025-04-23 07:20:18,4630
1968,11967,20,6244,144950,152,2025-04-23 05:26:18,12482
1969,11968,39,21573,390543,1802,2025-04-23 08:02:18,32454
1970,11969,18,4778,66898,40,2025-04-23 12:58:18,4927
1971,11970,37,838,354971,1178,2025-04-23 02:04:18,27480
1972,11971,38,31742,313341,326,2025-04-22 22:31:18,30359
1973,11972,38,1110,625858,575,2025-04-23 08:03:18,52005
1974,11973,16,1316,53150,7,2025-04-22 22:50:18,3616
1975,11974,52,59865,1309685,4487,2025-04-22 19:14:18,113013
1976,11975,32,2345,303700,666,2025-04-22 23:58:18,25296
1977,11976,38,26487,478974,400,2025-04-22 20:46:18,43268
1978,11977,34,8991,284649,1528,2025-04-23 08:03:18,23032
1979,11978,34,20455,247087,561,2025-04-22 23:48:18,22068
1980,11979,36,29478,405577,438,2025-04-22 15:10:18,40936
1981,11980,31,11077,219850,156,2025-04-22 20:34:18,17446
1982,11981,23,387,173097,193,2025-04-22 16:42:18,15764
1983,11982,15,1968,84385,277,2025-04-22 16:16:18,6527
1984,11983,30,15438,379198,297,2025-04-22 16:32:18,29803
1985,11984,31,4523,372195,324,2025-04-23 10:38:18,30892
1986,11985,37,3643,753554,2569,2025-04-22 17:36:18,66513
1987,11986,28,903,181433,719,2025-04-22 14:31:18,16750
1988,11987,16,3012,45861,26,2025-04-23 03:32:18,2912
1989,11988,44,17408,462068,624,2025-04-22 22:02:18,51456
1990,11989,21,2075,114019,447,2025-04-22 15:54:18,10828
1991,11990,4,154,11363,5,2025-04-23 07:15:18,739
1992,11991,39,18531,394115,838,2025-04-23 01:34:18,34905
1993,11992,23,6037,215059,169,2025-04-22 14:25:18,16894
1994,11993,23,8027,124133,84,2025-04-23 08:54:18,8646
1995,11994,30,4850,189965,721,2025-04-22 17:23:18,16823
1996,11995,41,22150,452995,2752,2025-04-23 03:02:18,46262
1997,11996,39,30478,343649,1176,2025-04-23 08:06:18,33139
1998,11997,33,9276,241919,856,2025-04-22 22:02:18,17724
1999,11998,8,852,22403,11,2025-04-22 15:32:18,1598
2000,11999,26,5265,235317,300,2025-04-22 20:25:18,22667
2001,12000,20,4854,108512,107,2025-04-23 09:51:18,10170
2002,12001,35,8552,400783,345,2025-04-23 13:25:18,30940
2003,12002,21,2263,68696,53,2025-04-23 03:26:18,5012
2004,12003,30,2443,264013,313,2025-04-23 00:11:18,23689
2005,12004,36,7822,307433,325,2025-04-22 14:15:18,25486
2006,12005,36,9982,429543,413,2025-04-22 23:50:18,38499
2007,12006,44,1136,520148,2237,2025-04-23 00:03:18,54388
2008,12007,44,7050,590626,1608,2025-04-23 08:42:18,65857
2009,12008,41,2373,375344,1243,2025-04-22 18:00:18,32607
2010,12009,22,3723,119384,97,2025-04-23 12:27:18,8224
2011,12010,34,25506,278917,228,2025-04-22 22:11:18,20759
2012,12011,33,13392,195877,349,2025-04-23 13:52:18,16752
2013,12012,35,12794,249019,416,2025-04-23 01:30:18,20193
2014,12013,49,80508,1073551,4219,2025-04-23 05:57:18,103325
2015,12014,45,2068,1237992,2618,2025-04-23 10:03:18,102836
2016,12015,26,3730,221715,292,2025-04-22 22:10:18,22360
2017,12016,50,23211,1055328,1172,2025-04-23 12:09:18,84714
2018,12017,46,43185,630198,753,2025-04-23 08:40:18,64143
2019,12018,17,3348,78557,159,2025-04-23 02:48:18,7131
2020,12019,10,1078,20539,6,2025-04-23 03:11:18,1224
2021,12020,20,5791,118909,240,2025-04-23 03:54:18,8851
2022,12021,21,2747,66229,61,2025-04-23 13:36:18,4376
2023,12022,46,20301,619258,1140,2025-04-23 04:12:18,54065
2024,12023,23,6377,70735,66,2025-04-23 06:24:18,5654
2025,12024,33,558,419178,849,2025-04-22 16:43:18,36949
2026,12025,29,10676,298746,309,2025-04-22 20:23:18,22599
2027,12026,28,11078,360661,1206,2025-04-23 01:57:18,28835
2028,12027,29,4813,296403,772,2025-04-22 22:59:18,30466
2029,12028,20,6028,81753,94,2025-04-22 14:50:18,5654
2030,12029,33,21152,312134,420,2025-04-23 01:36:18,30286
2031,12030,42,18531,641033,1594,2025-04-22 16:02:18,69381
2032,12031,39,21639,494479,561,2025-04-23 01:48:18,52746
2033,12032,23,647,169442,211,2025-04-22 22:29:18,15816
2034,12033,40,18067,402332,3498,2025-04-23 03:10:18,38295
2035,12034,34,21815,318555,404,2025-04-22 19:27:18,33272
2036,12035,25,750,83631,83,2025-04-22 19:44:18,6999
2037,12036,34,13617,252486,418,2025-04-22 16:46:18,18427
2038,12037,24,2163,114662,88,2025-04-23 13:52:18,9950
2039,12038,22,6916,80833,103,2025-04-22 21:08:18,7019
2040,12039,15,2765,68559,226,2025-04-22 20:53:18,5572
2041,12040,30,3006,177045,225,2025-04-23 01:48:18,15126
2042,12041,16,1084,57467,29,2025-04-23 06:44:18,4491
2043,12042,23,8552,184407,163,2025-04-23 12:15:18,17397
2044,12043,16,6,92306,228,2025-04-23 04:53:18,6970
2045,12044,39,6770,683348,4726,2025-04-23 05:31:18,58157
2046,12045,49,2501,715369,3344,2025-04-22 14:58:18,75612
2047,12046,43,23344,717512,4230,2025-04-22 17:56:18,76828
2048,12047,18,931,59718,61,2025-04-23 06:46:18,5047
2049,12048,38,29985,374037,341,2025-04-23 03:38:18,28065
2050,12049,35,13928,272252,233,2025-04-23 07:05:18,20274
2051,12050,28,4887,110211,234,2025-04-22 17:16:18,9856
2052,12051,41,22299,688175,2360,2025-04-22 23:21:18,56559
2053,12052,36,18268,411854,325,2025-04-22 23:48:18,35142
2054,12053,20,4970,97983,115,2025-04-23 09:42:18,7642
2055,12054,25,8212,163974,131,2025-04-22 16:26:18,15064
2056,12055,45,62336,847864,749,2025-04-23 04:43:18,70920
2057,12056,41,25971,543094,2020,2025-04-23 08:17:18,56967
2058,12057,35,16290,290867,292,2025-04-23 09:10:18,26018
2059,12058,4,1055,7157,0,2025-04-23 11:35:18,383
2060,12059,25,6780,113436,101,2025-04-23 00:03:18,9456
2061,12060,26,6465,210176,533,2025-04-22 22:41:18,22907
2062,12061,36,10084,447897,570,2025-04-23 08:16:18,51349
2063,12062,31,1619,234601,440,2025-04-23 06:09:18,20272
2064,12063,37,13429,408796,378,2025-04-23 03:26:18,38039
2065,12064,24,3466,147419,606,2025-04-22 18:25:18,12979
2066,12065,33,3936,315321,1489,2025-04-23 07:54:18,25008
2067,12066,31,17635,185463,354,2025-04-23 05:43:18,14176
2068,12067,38,17545,416582,808,2025-04-23 02:39:18,38047
2069,12068,44,56726,884026,4743,2025-04-23 02:57:18,78694
2070,12069,29,4211,154958,146,2025-04-22 19:27:18,12644
2071,12070,45,32075,741532,689,2025-04-23 10:24:18,68169
2072,12071,25,6319,247259,587,2025-04-22 17:32:18,20711
2073,12072,43,41432,582173,2061,2025-04-22 16:44:18,52726
2074,12073,36,5839,260031,476,2025-04-23 06:41:18,23373
2075,12074,35,7577,240762,204,2025-04-23 13:00:18,18499
2076,12075,26,401,136003,264,2025-04-23 13:28:18,9861
2077,12076,21,5455,63941,30,2025-04-22 17:24:18,4882
2078,12077,34,5357,402505,1285,2025-04-22 19:52:18,35674
2079,12078,42,25128,419629,1989,2025-04-22 18:52:18,37443
2080,12079,16,4545,64243,183,2025-04-22 15:26:18,5627
2081,12080,35,10020,276372,336,2025-04-23 00:28:18,25448
2082,12081,49,21989,896166,1229,2025-04-23 10:37:18,89838
2083,12082,27,4116,153416,226,2025-04-23 08:46:18,15513
2084,12083,25,10165,202735,209,2025-04-23 13:33:18,15343
2085,12084,33,20164,294576,601,2025-04-23 00:47:18,24130
2086,12085,34,5404,208654,808,2025-04-23 02:05:18,16651
2087,12086,46,2466,551363,516,2025-04-23 02:51:18,52876
2088,12087,6,361,15378,19,2025-04-22 21:53:18,872
2089,12088,1,678,2003,0,2025-04-23 08:08:18,113
2090,12089,35,18842,482737,487,2025-04-22 15:59:18,41250
2091,12090,39,30167,528907,3554,2025-04-23 06:46:18,53812
2092,12091,27,4257,305588,401,2025-04-22 15:07:18,24849
2093,12092,13,2692,53547,43,2025-04-23 07:17:18,3730
2094,12093,37,7813,293152,230,2025-04-23 11:22:18,22449
2095,12094,24,4779,151121,156,2025-04-23 09:17:18,15361
2096,12095,36,1546,325821,275,2025-04-23 14:02:18,24963
2097,12096,35,12906,232185,1347,2025-04-23 13:05:18,20201
2098,12097,32,10633,318234,1261,2025-04-22 22:21:18,26332
2099,12098,35,13557,282873,247,2025-04-22 17:41:18,21805
2100,12099,34,15849,259399,631,2025-04-23 05:43:18,26021
2101,12100,37,26278,280628,1547,2025-04-22 16:23:18,29600
2102,12101,14,502,40947,47,2025-04-23 08:16:18,2281
2103,12102,16,436,42001,38,2025-04-22 18:21:18,2352
2104,12103,31,2147,262898,314,2025-04-23 05:57:18,22872
2105,12104,27,1608,124230,192,2025-04-22 19:31:18,10133
2106,12105,22,6009,159867,813,2025-04-23 02:35:18,12717
2107,12106,33,15672,281204,2297,2025-04-23 01:26:18,21528
2108,12107,43,12080,384721,1582,2025-04-23 09:05:18,40224
2109,12108,30,15554,330524,371,2025-04-22 23:04:18,25562
2110,12109,36,26522,304194,558,2025-04-22 18:24:18,24964
2111,12110,19,790,77447,89,2025-04-23 13:50:18,7263
2112,12111,15,1573,53315,153,2025-04-23 10:27:18,3224
2113,12112,44,5975,423039,2208,2025-04-22 20:19:18,43833
2114,12113,34,7659,549359,2090,2025-04-23 09:26:18,50404
2115,12114,39,9549,298179,2430,2025-04-22 17:32:18,29277
2116,12115,36,12001,228268,277,2025-04-23 11:19:18,23847
2117,12116,27,2554,169893,211,2025-04-23 09:36:18,17506
2118,12117,34,1513,430174,538,2025-04-23 14:12:18,40979
2119,12118,34,18146,344125,401,2025-04-23 03:59:18,37501
2120,12119,33,41,200181,258,2025-04-22 20:08:18,20107
2121,12120,35,6350,542904,541,2025-04-23 12:33:18,46043
2122,12121,12,2949,36261,7,2025-04-22 14:25:18,2581
2123,12122,51,71835,979300,3485,2025-04-23 12:52:18,90134
2124,12123,26,4187,172173,837,2025-04-23 09:56:18,12473
2125,12124,40,16306,610033,762,2025-04-23 10:17:18,65397
2126,12125,47,4581,721334,1427,2025-04-23 08:39:18,62531
2127,12126,45,57900,602375,7167,2025-04-23 09:10:18,59668
2128,12127,20,1459,137549,314,2025-04-22 19:03:18,11525
2129,12128,21,1381,119304,71,2025-04-23 03:29:18,9182
2130,12129,33,17360,319577,419,2025-04-23 11:29:18,29812
2131,12130,19,3717,77515,55,2025-04-22 20:10:18,4888
2132,12131,33,14280,394633,1629,2025-04-22 17:37:18,39236
2133,12132,41,42708,469056,637,2025-04-23 12:23:18,52944
2134,12133,29,2768,113642,248,2025-04-23 11:22:18,10019
2135,12134,42,52595,864657,4409,2025-04-23 06:02:18,73639
2136,12135,30,6630,371402,371,2025-04-23 10:57:18,34002
2137,12136,26,5845,289735,315,2025-04-22 18:03:18,22783
2138,12137,31,14471,144772,398,2025-04-23 04:49:18,13950
2139,12138,43,34228,590619,529,2025-04-23 01:55:18,48116
2140,12139,30,13620,210583,242,2025-04-23 00:34:18,22125
2141,12140,45,32216,676210,4245,2025-04-23 05:17:18,75000
2142,12141,46,77869,717650,748,2025-04-22 14:37:18,66811
2143,12142,34,25364,574478,634,2025-04-23 09:18:18,53945
2144,12143,34,13243,235569,317,2025-04-23 13:56:18,21467
2145,12144,42,53748,419589,499,2025-04-23 00:32:18,39351
2146,12145,37,3900,279554,213,2025-04-23 02:12:18,23773
2147,12146,16,2326,42152,33,2025-04-23 05:26:18,2655
2148,12147,32,2046,316557,1071,2025-04-23 02:24:18,28867
2149,12148,33,5286,427401,807,2025-04-23 03:54:18,37737
2150,12149,35,24509,362196,970,2025-04-22 19:44:18,32713
2151,12150,38,36630,475949,446,2025-04-22 20:05:18,44395
2152,12151,36,7801,398384,835,2025-04-22 21:29:18,33979
2153,12152,38,23955,482930,1083,2025-04-22 17:48:18,48360
2154,12153,25,414,207931,693,2025-04-22 16:53:18,16275
2155,12154,23,8479,93702,118,2025-04-22 19:07:18,6208
2156,12155,21,4306,77676,57,2025-04-23 04:37:18,6109
2157,12156,50,25020,932183,4977,2025-04-23 12:11:18,79187
2158,12157,39,17001,265588,1816,2025-04-23 11:23:18,27822
2159,12158,38,8467,572689,1689,2025-04-23 02:42:18,46424
2160,12159,31,17819,274018,282,2025-04-23 10:33:18,24831
2161,12160,38,26471,271885,445,2025-04-22 23:03:18,27814
2162,12161,23,3851,146171,216,2025-04-23 10:49:18,13714
2163,12162,31,4723,286835,317,2025-04-22 18:19:18,23194
2164,12163,34,19045,214443,219,2025-04-23 10:42:18,20262
2165,12164,43,10256,574482,490,2025-04-23 13:15:18,50128
2166,12165,34,24145,524119,1798,2025-04-22 22:02:18,44751
2167,12166,38,9054,422767,420,2025-04-22 18:33:18,41331
2168,12167,40,26467,430984,507,2025-04-22 15:26:18,46794
2169,12168,33,8274,174697,373,2025-04-23 02:32:18,15294
2170,12169,26,4172,211346,183,2025-04-23 09:46:18,18707
2171,12170,47,72419,708562,1887,2025-04-23 10:11:18,78606
2172,12171,29,5147,149474,335,2025-04-22 15:50:18,12722
2173,12172,10,2315,24195,19,2025-04-22 23:48:18,1559
2174,12173,34,6084,496364,565,2025-04-22 19:17:18,50089
2175,12174,43,37220,530959,1303,2025-04-23 09:24:18,52375
2176,12175,14,752,51109,236,2025-04-22 19:35:18,3946
2177,12176,31,14807,192113,140,2025-04-23 12:48:18,16303
2178,12177,34,6383,254949,207,2025-04-23 11:43:18,19288
2179,12178,15,83,62428,260,2025-04-23 10:52:18,5125
2180,12179,42,30907,462674,2978,2025-04-22 20:20:18,51584
2181,12180,20,678,83649,76,2025-04-22 18:57:18,6316
2182,12181,48,24257,924255,796,2025-04-23 10:52:18,75639
2183,12182,28,6955,283574,276,2025-04-23 04:45:18,23342
2184,12183,30,13665,222608,280,2025-04-23 10:57:18,16095
2185,12184,36,22846,503715,2220,2025-04-23 13:27:18,53476
2186,12185,51,50700,897427,5838,2025-04-23 07:39:18,102375
2187,12186,16,1339,70604,94,2025-04-22 15:17:18,5169
2188,12187,34,4167,199647,166,2025-04-22 23:53:18,17752
2189,12188,11,1797,34325,18,2025-04-23 03:34:18,2136
2190,12189,34,17784,251925,226,2025-04-23 01:23:18,20165
2191,12190,41,16860,442956,498,2025-04-22 18:16:18,41966
2192,12191,29,1919,192083,175,2025-04-23 01:06:18,16604
2193,12192,48,28972,631003,1899,2025-04-23 00:57:18,70573
2194,12193,38,28120,803228,936,2025-04-23 11:39:18,78209
2195,12194,21,1633,70532,352,2025-04-23 00:29:18,5866
2196,12195,34,6799,229963,225,2025-04-23 08:51:18,19320
