user_id,register_time,channel,device_type,os_version,region,gender,age,vip_level
10289,2024-09-21 21:44:55.775830,App Store,VIVO,Android 12,宁夏回族自治区,男,21,0
10290,2023-08-31 03:37:15.409620,QQ小程序,Huawei,iOS 15,澳门特别行政区,女,59,1
10291,2025-03-29 08:48:04.176648,App Store,OPPO,Android 12,湖北省,女,18,1
10292,2024-07-17 04:29:08.994866,QQ小程序,Xiaomi,Android 11,西藏自治区,男,20,1
10293,2024-03-28 22:17:23.524532,App Store,Xiaomi,Android 11,湖北省,男,25,0
10294,2023-12-15 20:28:39.657785,华为应用市场,Samsung,Android 13,福建省,女,39,1
10295,2024-12-21 00:06:31.823468,微信小程序,OPPO,iOS 16,山西省,女,55,2
10296,2023-11-14 04:31:27.533067,官网,Xiaomi,iOS 15,青海省,男,36,0
10297,2023-10-19 14:11:19.836652,微信小程序,Huawei,Android 12,新疆维吾尔自治区,男,56,2
10298,2024-06-13 13:28:01.789151,小米应用商店,Samsung,iOS 16,云南省,男,54,1
10299,2023-12-26 03:22:12.609789,QQ小程序,OPPO,Android 13,台湾省,女,42,0
10300,2025-01-04 18:23:42.291899,华为应用市场,VIVO,HarmonyOS 2.0,安徽省,女,42,1
10301,2024-04-14 11:34:34.335787,华为应用市场,Huawei,Android 11,海南省,女,40,3
10302,2024-11-26 23:43:27.409862,App Store,Xiaomi,Android 13,贵州省,女,19,2
10303,2023-11-14 17:19:05.157507,微信小程序,iPhone,iOS 16,湖北省,女,57,1
10304,2024-06-03 07:09:36.712944,官网,Samsung,iOS 16,澳门特别行政区,男,56,3
10305,2025-03-16 15:45:27.905553,小米应用商店,Xiaomi,Android 11,山西省,女,45,0
10306,2023-10-17 18:15:33.809106,小米应用商店,Xiaomi,iOS 16,甘肃省,女,20,2
10307,2024-04-15 05:35:06.956447,微信小程序,VIVO,HarmonyOS 2.0,福建省,男,24,1
10308,2024-09-09 17:10:37.257571,华为应用市场,Huawei,HarmonyOS 2.0,台湾省,男,35,0
10309,2024-03-16 17:43:10.191524,华为应用市场,OPPO,iOS 15,上海市,女,26,4
10310,2023-07-01 11:59:45.926184,华为应用市场,VIVO,Android 13,江西省,女,39,0
10311,2024-02-13 18:48:32.987974,QQ小程序,iPhone,Android 12,福建省,女,23,1
10312,2023-12-04 02:25:51.732365,微信小程序,OPPO,HarmonyOS 2.0,四川省,男,31,1
10313,2024-04-04 01:13:30.547041,App Store,Xiaomi,iOS 15,澳门特别行政区,女,33,0
10314,2023-12-31 12:19:51.363589,官网,iPhone,Android 12,贵州省,女,53,4
10315,2024-01-06 09:25:18.597681,小米应用商店,VIVO,Android 13,新疆维吾尔自治区,男,49,0
10316,2023-11-08 08:09:25.882243,App Store,iPhone,HarmonyOS 2.0,湖南省,女,23,0
10317,2023-10-09 20:43:40.340780,QQ小程序,Xiaomi,iOS 16,山东省,男,45,0
10318,2023-12-10 22:06:04.924345,华为应用市场,VIVO,Android 12,安徽省,男,39,0
10319,2023-09-11 09:29:57.249721,微信小程序,VIVO,iOS 16,西藏自治区,男,23,0
10320,2023-11-12 09:58:29.472169,小米应用商店,OPPO,Android 13,澳门特别行政区,男,41,2
10321,2024-07-03 05:28:30.585592,小米应用商店,VIVO,Android 13,河北省,女,49,2
10322,2024-12-22 09:21:01.131765,App Store,Xiaomi,Android 13,河南省,女,26,0
10323,2023-10-07 15:12:23.087172,QQ小程序,Huawei,Android 12,安徽省,女,34,2
10324,2023-12-01 05:25:46.359560,QQ小程序,Huawei,Android 13,江苏省,男,57,1
10325,2023-11-10 19:38:09.002874,小米应用商店,iPhone,Android 12,重庆市,男,52,0
10326,2024-06-01 12:33:01.753922,华为应用市场,VIVO,iOS 16,江苏省,男,48,0
10327,2024-08-02 05:10:39.886841,官网,iPhone,Android 13,台湾省,女,58,0
10328,2023-07-08 11:02:13.058198,小米应用商店,VIVO,Android 13,北京市,男,33,1
10329,2024-06-16 15:18:23.460272,微信小程序,OPPO,Android 13,西藏自治区,男,20,3
10330,2024-04-08 00:46:27.565223,华为应用市场,OPPO,Android 13,贵州省,女,25,0
10331,2023-09-06 03:45:10.418843,微信小程序,Huawei,iOS 16,重庆市,女,55,0
10332,2023-10-25 21:07:22.045173,App Store,Huawei,iOS 15,西藏自治区,男,56,0
10333,2023-07-16 20:30:29.139802,小米应用商店,OPPO,iOS 15,内蒙古自治区,男,40,0
10334,2024-02-11 02:05:44.797714,小米应用商店,Huawei,Android 12,内蒙古自治区,男,33,0
10335,2024-06-18 19:06:43.380927,QQ小程序,iPhone,Android 11,重庆市,女,42,0
10336,2023-08-13 07:57:30.782411,官网,Huawei,Android 13,广东省,女,56,3
10337,2023-06-25 18:04:15.254367,QQ小程序,Huawei,Android 11,福建省,女,37,2
10338,2023-07-20 00:58:21.931801,华为应用市场,OPPO,iOS 15,甘肃省,男,54,2
10339,2024-07-10 04:23:11.899196,小米应用商店,Huawei,Android 11,江西省,男,36,0
10340,2024-11-10 19:51:07.935846,微信小程序,OPPO,iOS 16,云南省,女,18,0
10341,2024-03-18 10:42:53.329463,QQ小程序,Xiaomi,iOS 15,青海省,男,30,2
10342,2023-11-27 15:19:41.774137,QQ小程序,VIVO,Android 13,宁夏回族自治区,男,22,0
10343,2023-12-03 11:57:47.769711,QQ小程序,Xiaomi,HarmonyOS 2.0,重庆市,男,53,2
10344,2024-07-12 14:26:05.897125,华为应用市场,VIVO,HarmonyOS 2.0,河北省,男,53,2
10345,2025-03-16 07:28:54.114922,QQ小程序,Huawei,Android 12,浙江省,女,39,2
10346,2024-07-24 04:43:28.997805,官网,iPhone,Android 13,湖南省,男,55,2
10347,2024-08-18 16:24:08.468976,App Store,Samsung,iOS 15,黑龙江省,女,18,4
10348,2023-10-16 16:08:21.486298,QQ小程序,Samsung,Android 11,内蒙古自治区,男,19,0
10349,2023-08-16 20:09:10.121230,QQ小程序,VIVO,Android 13,甘肃省,女,48,0
10350,2024-03-18 10:31:34.657648,QQ小程序,VIVO,Android 13,西藏自治区,女,39,0
10351,2023-11-23 04:33:50.877765,App Store,OPPO,Android 11,江西省,女,37,0
10352,2023-11-20 21:17:56.596453,微信小程序,Xiaomi,Android 12,河南省,女,41,2
10353,2024-09-18 18:02:36.264087,小米应用商店,Huawei,iOS 15,新疆维吾尔自治区,女,21,0
10354,2023-06-15 12:46:14.832400,小米应用商店,iPhone,Android 12,江西省,女,34,2
10355,2025-02-27 00:37:22.397603,微信小程序,VIVO,Android 12,山东省,男,44,0
10356,2024-02-28 22:08:09.870125,华为应用市场,OPPO,Android 12,江西省,女,27,4
10357,2024-08-09 08:15:42.274441,微信小程序,Huawei,HarmonyOS 2.0,湖北省,男,20,1
10358,2024-12-18 00:16:45.501449,官网,Huawei,iOS 16,内蒙古自治区,女,48,3
10359,2023-06-07 02:33:35.428217,QQ小程序,Samsung,Android 12,广东省,男,51,0
10360,2024-07-01 22:52:22.521810,QQ小程序,Huawei,iOS 15,河南省,男,18,0
10361,2024-03-10 03:40:11.314750,微信小程序,VIVO,iOS 15,新疆维吾尔自治区,男,59,0
10362,2024-09-08 07:20:23.261729,微信小程序,iPhone,Android 13,陕西省,男,55,0
10363,2025-03-12 17:23:20.856208,微信小程序,iPhone,Android 12,香港特别行政区,女,59,0
10364,2024-05-22 18:10:42.116182,小米应用商店,iPhone,Android 13,青海省,男,50,0
10365,2023-06-22 07:02:33.482993,官网,Huawei,Android 11,天津市,女,34,0
10366,2025-02-01 20:23:25.473454,华为应用市场,Huawei,iOS 15,广西壮族自治区,男,22,0
10367,2024-07-08 06:45:51.761740,官网,Samsung,Android 12,上海市,男,57,0
10368,2023-06-30 05:44:54.393589,微信小程序,VIVO,HarmonyOS 2.0,上海市,男,46,2
10369,2025-04-23 06:12:36.477295,微信小程序,OPPO,HarmonyOS 2.0,湖北省,男,60,0
10370,2024-06-18 05:32:54.812865,华为应用市场,VIVO,iOS 15,安徽省,男,51,1
10371,2024-04-02 00:52:32.924127,QQ小程序,iPhone,Android 12,青海省,男,59,0
10372,2025-02-21 07:17:47.880117,QQ小程序,Samsung,Android 13,安徽省,男,60,1
10373,2025-04-21 08:11:09.994947,微信小程序,OPPO,iOS 16,宁夏回族自治区,男,56,0
10374,2024-07-30 23:07:46.825408,官网,Huawei,Android 13,台湾省,女,36,4
10375,2025-03-31 23:32:56.849136,小米应用商店,Samsung,Android 13,西藏自治区,男,33,0
10376,2024-01-03 13:58:44.742616,App Store,iPhone,Android 11,贵州省,男,53,2
10377,2023-12-14 22:38:31.319693,官网,OPPO,iOS 16,河北省,女,57,2
10378,2025-01-09 17:11:06.730019,App Store,Huawei,iOS 16,贵州省,女,29,0
10379,2024-02-19 01:43:24.103096,官网,iPhone,HarmonyOS 2.0,台湾省,女,29,0
10380,2023-11-20 23:16:37.789038,华为应用市场,iPhone,iOS 16,陕西省,女,52,0
10381,2024-12-08 11:22:41.942993,小米应用商店,Xiaomi,iOS 15,天津市,女,32,0
10382,2024-03-21 14:15:04.707328,小米应用商店,Huawei,iOS 16,广西壮族自治区,女,21,0
10383,2023-10-25 19:43:45.326627,App Store,iPhone,Android 11,吉林省,男,58,0
10384,2025-04-01 19:20:16.089271,QQ小程序,iPhone,Android 11,陕西省,女,57,2
10385,2025-01-14 22:56:05.357320,QQ小程序,Xiaomi,iOS 16,北京市,女,56,0
10386,2024-08-16 15:54:40.896264,App Store,Huawei,Android 13,新疆维吾尔自治区,男,21,1
10387,2024-02-20 05:47:55.785455,QQ小程序,VIVO,Android 13,山东省,男,55,1
10388,2024-05-07 00:45:34.361283,小米应用商店,Xiaomi,iOS 16,台湾省,男,30,0
10389,2024-07-24 02:51:45.184570,App Store,VIVO,Android 13,重庆市,女,38,0
10390,2023-09-20 04:02:30.209229,华为应用市场,Xiaomi,Android 13,江苏省,女,47,0
10391,2025-03-01 18:31:41.371981,官网,Samsung,iOS 15,青海省,女,50,0
10392,2025-01-26 14:08:02.849992,华为应用市场,VIVO,iOS 16,台湾省,女,49,1
10393,2023-07-22 05:05:10.929847,QQ小程序,Xiaomi,HarmonyOS 2.0,福建省,女,37,0
10394,2024-09-23 17:05:47.344723,微信小程序,VIVO,Android 13,广东省,女,21,0
10395,2024-05-30 16:24:02.849672,微信小程序,iPhone,Android 13,甘肃省,男,33,1
10396,2023-07-01 14:43:35.743228,QQ小程序,OPPO,Android 13,吉林省,男,52,0
10397,2024-03-26 10:16:06.581644,QQ小程序,OPPO,HarmonyOS 2.0,吉林省,男,30,3
10398,2024-08-09 09:34:30.490969,官网,OPPO,Android 13,辽宁省,女,30,3
10399,2024-04-22 09:14:24.832892,官网,VIVO,Android 11,河南省,女,28,0
10400,2024-04-30 01:08:20.734464,华为应用市场,OPPO,Android 11,湖北省,女,52,1
10401,2024-02-21 21:05:31.909619,微信小程序,iPhone,Android 13,西藏自治区,女,31,2
10402,2025-04-09 03:35:14.467560,微信小程序,Huawei,iOS 15,福建省,女,20,2
10403,2024-03-23 00:36:01.408172,QQ小程序,iPhone,Android 12,辽宁省,女,60,4
10404,2024-01-29 14:07:42.027524,小米应用商店,VIVO,Android 13,香港特别行政区,女,51,0
10405,2024-10-20 08:44:48.429296,App Store,Huawei,Android 11,江苏省,女,19,0
10406,2025-01-14 07:27:11.808280,QQ小程序,OPPO,Android 11,湖北省,男,57,2
10407,2024-11-08 14:58:10.968204,App Store,Xiaomi,Android 13,甘肃省,男,33,3
10408,2023-12-28 16:18:56.333705,华为应用市场,VIVO,Android 11,香港特别行政区,男,52,0
10409,2023-11-05 14:33:59.204956,QQ小程序,iPhone,Android 11,北京市,女,49,0
10410,2023-11-17 01:02:25.353614,小米应用商店,iPhone,iOS 16,广东省,女,49,0
10411,2024-12-25 22:16:46.390632,官网,Huawei,Android 11,台湾省,男,43,0
10412,2025-01-15 05:04:01.228934,华为应用市场,iPhone,Android 13,青海省,女,33,0
10413,2024-05-21 17:37:59.196939,官网,Xiaomi,Android 12,海南省,男,41,0
10414,2023-12-23 06:02:57.886588,华为应用市场,Huawei,iOS 15,云南省,男,38,0
10415,2024-03-21 23:20:20.675004,华为应用市场,OPPO,Android 11,广西壮族自治区,男,30,1
10416,2025-01-18 09:07:22.364939,微信小程序,Xiaomi,HarmonyOS 2.0,福建省,女,60,5
10417,2024-06-14 23:35:45.875272,华为应用市场,Huawei,Android 13,江西省,女,42,2
10418,2025-01-08 11:02:55.421476,官网,Samsung,Android 13,甘肃省,男,41,1
10419,2023-05-26 10:24:07.448665,华为应用市场,Samsung,Android 12,西藏自治区,女,55,1
10420,2024-09-20 09:17:37.912009,微信小程序,Huawei,Android 13,云南省,女,49,0
10421,2024-01-31 09:48:04.077111,微信小程序,Huawei,HarmonyOS 2.0,辽宁省,男,27,2
10422,2024-04-20 03:51:33.588607,小米应用商店,Samsung,Android 12,天津市,女,53,1
10423,2023-07-25 17:32:09.729418,官网,VIVO,iOS 15,贵州省,女,21,0
10424,2025-01-18 10:51:03.164382,华为应用市场,Samsung,iOS 16,青海省,女,57,0
10425,2023-07-06 08:39:01.199982,官网,VIVO,Android 11,新疆维吾尔自治区,女,45,0
10426,2023-05-05 18:35:28.695711,华为应用市场,VIVO,HarmonyOS 2.0,辽宁省,女,23,2
10427,2024-02-17 20:31:36.504643,App Store,Xiaomi,Android 11,辽宁省,女,34,0
10428,2023-06-18 04:41:32.273227,App Store,Samsung,iOS 16,湖南省,女,43,0
10429,2023-12-27 17:17:39.154092,小米应用商店,OPPO,iOS 15,陕西省,女,38,0
10430,2024-08-10 22:50:22.351480,QQ小程序,VIVO,Android 13,贵州省,男,33,0
10431,2025-01-05 18:43:17.779884,QQ小程序,Xiaomi,Android 13,云南省,男,40,5
10432,2025-03-21 02:13:37.385897,华为应用市场,iPhone,Android 12,台湾省,女,55,0
10433,2025-01-20 09:51:06.673361,官网,Xiaomi,Android 13,天津市,女,45,3
10434,2024-07-18 07:35:28.162207,QQ小程序,iPhone,Android 13,福建省,女,27,1
10435,2024-07-28 07:38:32.655056,QQ小程序,Huawei,iOS 15,河南省,男,49,2
10436,2025-04-21 16:36:12.812694,App Store,Huawei,Android 11,山西省,男,42,0
10437,2024-03-06 08:52:53.677135,官网,iPhone,iOS 15,河北省,男,31,3
10438,2024-10-30 15:22:42.276534,小米应用商店,Samsung,HarmonyOS 2.0,河北省,男,60,0
10439,2024-03-13 10:56:58.610407,华为应用市场,Xiaomi,iOS 15,广东省,男,24,0
10440,2025-02-12 01:41:27.441648,微信小程序,Huawei,Android 13,天津市,男,46,0
10441,2023-12-17 08:44:43.983230,App Store,Xiaomi,Android 12,重庆市,女,34,1
10442,2023-11-24 17:30:17.365678,华为应用市场,OPPO,iOS 16,四川省,男,33,3
10443,2024-03-03 23:20:02.083616,华为应用市场,VIVO,Android 13,福建省,男,50,0
10444,2024-05-16 07:44:07.018279,QQ小程序,Huawei,iOS 15,安徽省,男,55,3
10445,2023-08-26 15:48:53.714023,微信小程序,Samsung,Android 11,山西省,男,59,0
10446,2024-07-12 11:59:50.982634,微信小程序,OPPO,Android 13,云南省,女,28,0
10447,2024-07-19 23:01:37.364392,App Store,VIVO,iOS 15,福建省,男,51,0
10448,2024-04-21 20:49:53.941351,QQ小程序,Huawei,Android 11,辽宁省,男,43,2
10449,2023-10-11 01:38:34.558584,官网,Samsung,Android 11,湖南省,男,27,1
10450,2024-03-25 01:22:35.524075,小米应用商店,Huawei,iOS 16,北京市,女,56,0
10451,2025-02-08 18:34:43.911403,小米应用商店,OPPO,HarmonyOS 2.0,新疆维吾尔自治区,男,45,0
10452,2025-02-10 10:53:25.765229,微信小程序,OPPO,Android 13,黑龙江省,女,48,3
10453,2023-06-17 11:45:42.774641,华为应用市场,Huawei,Android 12,海南省,女,45,1
10454,2025-04-14 13:21:32.720819,小米应用商店,Xiaomi,iOS 15,广东省,男,24,1
10455,2024-08-02 23:54:26.835251,App Store,VIVO,Android 11,宁夏回族自治区,男,46,5
10456,2024-09-09 11:59:38.857885,微信小程序,VIVO,Android 12,新疆维吾尔自治区,女,25,4
10457,2024-12-31 15:25:34.166594,小米应用商店,iPhone,iOS 15,山东省,女,56,0
10458,2025-04-23 02:43:34.523227,微信小程序,Huawei,iOS 16,西藏自治区,女,47,3
10459,2023-07-11 10:15:59.882863,QQ小程序,Xiaomi,Android 11,云南省,男,41,1
10460,2024-06-15 01:47:13.051946,微信小程序,VIVO,HarmonyOS 2.0,河南省,女,59,3
10461,2025-04-18 05:39:57.575636,华为应用市场,VIVO,iOS 16,河南省,男,46,0
10462,2023-05-10 14:04:59.316199,官网,iPhone,Android 13,陕西省,男,27,0
10463,2023-11-10 22:35:51.538601,华为应用市场,VIVO,iOS 16,重庆市,女,46,3
10464,2025-02-17 07:42:37.504946,App Store,iPhone,Android 13,台湾省,女,29,2
10465,2024-12-22 13:02:20.080187,QQ小程序,Samsung,HarmonyOS 2.0,河南省,女,22,0
10466,2024-11-10 20:41:00.065544,微信小程序,Samsung,Android 12,江西省,女,55,0
10467,2024-07-10 17:28:48.564217,QQ小程序,VIVO,Android 13,海南省,女,57,0
10468,2023-10-01 10:39:39.279274,微信小程序,Samsung,Android 13,山东省,女,38,0
10469,2024-07-20 19:42:52.440954,小米应用商店,VIVO,Android 11,江苏省,男,23,2
10470,2024-07-26 04:36:29.395740,App Store,Huawei,Android 11,天津市,女,40,0
10471,2023-12-06 02:12:19.856661,QQ小程序,Huawei,HarmonyOS 2.0,青海省,男,27,0
10472,2023-05-18 22:14:52.714725,QQ小程序,VIVO,Android 13,四川省,女,31,1
10473,2024-10-10 04:38:40.283464,官网,Huawei,Android 11,山西省,女,45,0
10474,2025-02-16 14:22:50.378605,华为应用市场,iPhone,Android 11,广西壮族自治区,男,28,0
10475,2024-10-21 05:33:58.113393,华为应用市场,Huawei,Android 11,安徽省,男,58,0
10476,2023-09-18 03:37:34.288170,App Store,Xiaomi,iOS 15,四川省,男,50,3
10477,2024-05-16 02:14:05.914182,官网,VIVO,Android 13,湖北省,男,57,1
10478,2024-12-20 19:34:54.061355,微信小程序,Xiaomi,Android 12,湖南省,女,44,0
10479,2025-02-19 19:50:20.597569,官网,VIVO,Android 11,西藏自治区,女,24,1
10480,2025-03-30 18:16:13.451993,小米应用商店,VIVO,iOS 16,河南省,男,36,0
10481,2024-10-20 13:25:16.368425,小米应用商店,Samsung,iOS 15,贵州省,女,30,1
10482,2024-12-01 15:51:19.674864,App Store,Samsung,HarmonyOS 2.0,新疆维吾尔自治区,女,28,1
10483,2025-03-27 11:35:30.767826,小米应用商店,VIVO,Android 11,辽宁省,女,48,2
10484,2024-10-26 02:26:07.970365,小米应用商店,Samsung,HarmonyOS 2.0,江西省,女,27,0
10485,2025-01-11 11:21:52.727602,官网,Samsung,Android 11,陕西省,男,51,1
10486,2025-03-30 16:16:02.501708,华为应用市场,Samsung,iOS 15,四川省,女,48,0
10487,2023-06-29 11:48:27.967862,App Store,Xiaomi,HarmonyOS 2.0,陕西省,男,31,0
10488,2023-05-04 17:33:22.414524,华为应用市场,VIVO,HarmonyOS 2.0,吉林省,女,33,3
10489,2024-03-21 13:33:09.341231,华为应用市场,Huawei,Android 12,湖南省,男,47,0
10490,2024-06-24 07:11:39.100685,微信小程序,VIVO,Android 12,四川省,男,52,1
10491,2023-07-12 15:55:30.357910,微信小程序,VIVO,HarmonyOS 2.0,江西省,女,29,2
10492,2024-04-02 17:58:34.017325,App Store,Samsung,Android 12,广西壮族自治区,女,37,2
10493,2025-02-20 16:59:05.676249,官网,iPhone,Android 13,江西省,男,32,0
10494,2024-08-09 08:34:15.951691,小米应用商店,OPPO,Android 12,新疆维吾尔自治区,男,56,1
10495,2025-02-16 10:10:22.130924,App Store,OPPO,Android 11,广东省,女,37,0
10496,2024-08-10 12:22:35.356062,小米应用商店,VIVO,HarmonyOS 2.0,吉林省,男,49,0
10497,2023-08-04 14:35:40.732856,QQ小程序,iPhone,Android 13,天津市,女,42,1
10498,2023-12-02 18:10:08.064502,官网,Samsung,Android 11,台湾省,男,48,0
10499,2023-07-18 08:07:55.960294,官网,Samsung,iOS 16,福建省,女,22,3
10500,2025-01-31 06:29:04.107510,华为应用市场,OPPO,Android 11,江苏省,女,36,3
10501,2024-02-02 06:46:34.862302,华为应用市场,Xiaomi,Android 11,四川省,女,21,3
10502,2024-08-26 00:37:11.795318,微信小程序,OPPO,HarmonyOS 2.0,甘肃省,女,25,0
10503,2024-06-26 07:54:15.274442,微信小程序,Xiaomi,iOS 16,辽宁省,女,47,0
10504,2025-01-29 22:09:03.178114,微信小程序,Xiaomi,HarmonyOS 2.0,河北省,女,55,2
10505,2024-12-23 04:00:15.149666,App Store,Huawei,iOS 15,甘肃省,女,21,2
10506,2025-03-10 01:54:39.960692,微信小程序,Xiaomi,Android 13,湖北省,男,47,2
10507,2023-05-18 10:53:26.644521,App Store,iPhone,Android 12,四川省,女,35,2
10508,2023-09-30 04:15:58.553245,App Store,iPhone,Android 12,青海省,女,37,3
10509,2025-03-18 11:25:40.672869,官网,Xiaomi,Android 12,四川省,女,51,0
10510,2023-07-06 02:23:39.883158,华为应用市场,Huawei,iOS 15,四川省,男,47,2
10511,2024-05-26 00:44:35.815402,QQ小程序,Huawei,Android 13,海南省,女,59,0
10512,2023-06-07 18:32:20.223916,微信小程序,VIVO,iOS 15,湖北省,男,43,4
10513,2023-09-10 03:08:50.632624,QQ小程序,VIVO,iOS 16,吉林省,男,31,3
10514,2025-03-17 08:22:13.437269,App Store,Xiaomi,Android 12,新疆维吾尔自治区,男,54,0
10515,2023-06-30 11:49:11.187019,QQ小程序,Samsung,Android 11,浙江省,男,24,0
10516,2024-08-05 00:21:49.157334,官网,Samsung,Android 11,上海市,男,29,0
10517,2023-05-31 11:50:12.824529,华为应用市场,iPhone,Android 12,贵州省,男,22,3
10518,2023-10-19 09:01:42.481929,QQ小程序,iPhone,iOS 15,江苏省,男,28,4
10519,2024-11-19 01:33:27.721706,QQ小程序,VIVO,iOS 16,浙江省,女,55,4
10520,2023-06-13 15:45:04.558938,华为应用市场,VIVO,Android 12,浙江省,女,32,4
10521,2024-06-25 15:07:58.847656,华为应用市场,VIVO,Android 13,江西省,男,37,0
10522,2023-12-20 10:03:53.154078,小米应用商店,OPPO,iOS 16,辽宁省,女,46,3
10523,2024-11-20 06:44:23.869797,微信小程序,VIVO,HarmonyOS 2.0,北京市,男,39,0
10524,2023-11-12 23:33:24.085378,小米应用商店,VIVO,HarmonyOS 2.0,辽宁省,男,46,0
10525,2025-04-14 11:10:47.140983,QQ小程序,Samsung,HarmonyOS 2.0,湖南省,男,27,4
10526,2024-11-27 11:39:48.879426,官网,VIVO,Android 12,吉林省,女,53,0
10527,2024-08-19 03:25:52.633898,官网,Huawei,Android 12,上海市,男,45,1
10528,2023-07-29 18:53:38.294928,App Store,OPPO,Android 11,海南省,女,29,0
10529,2024-11-21 06:13:57.742615,微信小程序,iPhone,iOS 15,福建省,男,37,0
