event_id,user_id,event_time,event_type,event_detail,level_id,result,duration
309,11053,2025-03-28 12:58:53,ITEM_USE,Used item: POWER_BOOST,18,,3
310,10325,2025-04-09 12:16:04,LEVEL_START,Started level 67,67,,0
311,10025,2025-04-01 06:57:43,LEVEL_COMPLETE,"Completed with score 1981, stars: 2",49,SUCCESS,38
312,12198,2025-04-22 14:52:15,LEVEL_FAIL,Failed at 38% progress,64,FAIL,172
313,10784,2025-04-17 17:25:16,LEVEL_COMPLETE,"Completed with score 4290, stars: 2",30,SUCCESS,247
314,11419,2025-03-28 19:12:44,LEVEL_COMPLETE,"Completed with score 7625, stars: 3",11,SUCCESS,72
315,10699,2025-04-22 14:19:56,LEVEL_FAIL,Failed at 37% progress,8,FAIL,80
316,10002,2025-03-27 06:49:52,LEVEL_FAIL,Failed at 79% progress,29,FAIL,45
317,10593,2025-04-09 17:53:28,ITEM_USE,Used item: EXTRA_LIFE,20,,4
318,12199,2025-04-11 03:15:09,LEVEL_COMPLETE,"Completed with score 6456, stars: 2",91,SUCCESS,58
319,11270,2025-03-27 21:34:05,LEVEL_COMPLETE,"Completed with score 1705, stars: 3",74,SUCCESS,259
320,12688,2025-04-12 04:59:20,ITEM_USE,Used item: TIME_EXTENSION,11,,1
321,12651,2025-04-21 01:36:38,LEVEL_FAIL,Failed at 82% progress,1,FAIL,216
322,11419,2025-04-12 17:14:17,LEVEL_START,Started level 27,27,,0
323,12868,2025-04-13 04:15:18,LEVEL_FAIL,Failed at 78% progress,100,FAIL,169
324,11299,2025-04-22 00:03:05,LEVEL_START,Started level 93,93,,0
325,12141,2025-03-28 02:17:13,LEVEL_COMPLETE,"Completed with score 8283, stars: 3",22,SUCCESS,59
326,11016,2025-04-05 08:25:39,LEVEL_START,Started level 51,51,,0
327,12520,2025-04-11 07:42:36,LEVEL_COMPLETE,"Completed with score 3589, stars: 3",20,SUCCESS,249
328,10830,2025-04-13 07:00:49,LEVEL_COMPLETE,"Completed with score 9322, stars: 2",30,SUCCESS,44
329,11302,2025-04-21 19:10:58,LEVEL_COMPLETE,"Completed with score 4488, stars: 1",95,SUCCESS,233
330,11229,2025-03-31 03:15:07,LEVEL_FAIL,Failed at 17% progress,94,FAIL,148
331,10719,2025-04-19 06:45:41,LEVEL_START,Started level 67,67,,0
332,11120,2025-04-09 21:49:45,LEVEL_START,Started level 69,69,,0
333,11129,2025-03-26 09:53:23,LEVEL_START,Started level 74,74,,0
334,10595,2025-04-22 01:47:52,LEVEL_START,Started level 24,24,,0
335,12021,2025-04-13 12:21:13,LEVEL_START,Started level 20,20,,0
336,10329,2025-03-26 02:19:17,LEVEL_COMPLETE,"Completed with score 4400, stars: 3",31,SUCCESS,74
337,11597,2025-04-17 04:30:05,LEVEL_COMPLETE,"Completed with score 6248, stars: 1",80,SUCCESS,144
338,10973,2025-04-11 05:28:09,LEVEL_FAIL,Failed at 41% progress,22,FAIL,192
339,11749,2025-04-03 12:14:57,LEVEL_COMPLETE,"Completed with score 8064, stars: 3",96,SUCCESS,62
340,10304,2025-04-01 22:14:15,LEVEL_COMPLETE,"Completed with score 2432, stars: 2",78,SUCCESS,263
341,11880,2025-04-09 19:38:38,LEVEL_COMPLETE,"Completed with score 3821, stars: 2",66,SUCCESS,188
342,12993,2025-04-13 10:40:06,LEVEL_START,Started level 94,94,,0
343,11885,2025-04-04 08:21:55,LEVEL_COMPLETE,"Completed with score 3647, stars: 2",15,SUCCESS,116
344,10359,2025-03-25 02:28:28,LEVEL_START,Started level 73,73,,0
345,11989,2025-04-15 21:13:58,LEVEL_FAIL,Failed at 59% progress,48,FAIL,103
346,11725,2025-04-07 20:44:57,LEVEL_START,Started level 20,20,,0
347,10004,2025-04-07 07:02:34,LEVEL_COMPLETE,"Completed with score 6855, stars: 1",69,SUCCESS,212
348,11535,2025-04-15 10:10:23,LEVEL_COMPLETE,"Completed with score 7719, stars: 1",56,SUCCESS,265
349,11912,2025-04-07 07:59:39,LEVEL_COMPLETE,"Completed with score 3893, stars: 1",88,SUCCESS,203
350,10678,2025-04-23 12:50:09,LEVEL_COMPLETE,"Completed with score 9685, stars: 2",98,SUCCESS,198
351,12371,2025-04-14 04:17:44,ITEM_USE,Used item: POWER_BOOST,48,,4
352,11691,2025-03-26 19:18:56,LEVEL_COMPLETE,"Completed with score 5336, stars: 3",38,SUCCESS,194
353,12562,2025-03-26 14:01:41,LEVEL_START,Started level 81,81,,0
354,11984,2025-04-05 03:23:14,LEVEL_FAIL,Failed at 29% progress,68,FAIL,52
355,10172,2025-04-07 06:20:56,LEVEL_START,Started level 4,4,,0
356,11623,2025-04-17 09:53:46,LEVEL_START,Started level 93,93,,0
357,10262,2025-04-06 11:43:24,LEVEL_FAIL,Failed at 84% progress,3,FAIL,60
358,12408,2025-04-03 17:59:55,LEVEL_START,Started level 10,10,,0
359,12123,2025-04-15 12:47:11,ITEM_USE,Used item: EXTRA_LIFE,89,,1
360,12378,2025-04-13 14:42:44,LEVEL_COMPLETE,"Completed with score 9740, stars: 3",100,SUCCESS,229
361,10591,2025-04-14 07:26:07,LEVEL_FAIL,Failed at 60% progress,83,FAIL,158
362,10970,2025-04-18 12:51:34,LEVEL_START,Started level 96,96,,0
363,10288,2025-04-15 23:00:33,LEVEL_COMPLETE,"Completed with score 7106, stars: 1",64,SUCCESS,177
364,11912,2025-04-10 06:52:34,LEVEL_START,Started level 85,85,,0
365,11120,2025-04-13 16:23:54,LEVEL_FAIL,Failed at 68% progress,2,FAIL,87
366,12459,2025-04-19 14:59:54,LEVEL_START,Started level 88,88,,0
367,12542,2025-04-11 14:18:55,LEVEL_START,Started level 55,55,,0
368,11613,2025-03-29 05:49:38,LEVEL_COMPLETE,"Completed with score 7356, stars: 3",13,SUCCESS,214
369,11720,2025-04-04 03:08:53,LEVEL_START,Started level 77,77,,0
370,12201,2025-04-16 14:12:27,LEVEL_FAIL,Failed at 40% progress,7,FAIL,65
371,11521,2025-04-18 23:27:44,LEVEL_START,Started level 32,32,,0
372,12581,2025-04-11 20:19:34,LEVEL_FAIL,Failed at 34% progress,48,FAIL,288
373,10280,2025-03-25 10:49:28,LEVEL_START,Started level 15,15,,0
374,12655,2025-04-21 05:53:46,LEVEL_COMPLETE,"Completed with score 8874, stars: 2",34,SUCCESS,138
375,11226,2025-04-19 18:18:03,ITEM_USE,Used item: EXTRA_LIFE,43,,1
376,10480,2025-03-26 16:49:09,LEVEL_COMPLETE,"Completed with score 6599, stars: 1",56,SUCCESS,163
377,12740,2025-03-27 08:19:38,LEVEL_COMPLETE,"Completed with score 9237, stars: 3",54,SUCCESS,273
378,11846,2025-04-06 07:28:37,LEVEL_START,Started level 57,57,,0
379,11512,2025-04-02 22:44:44,LEVEL_START,Started level 30,30,,0
380,12262,2025-04-20 02:01:35,LEVEL_COMPLETE,"Completed with score 1279, stars: 2",44,SUCCESS,177
381,10141,2025-04-13 20:19:13,LEVEL_COMPLETE,"Completed with score 6623, stars: 3",82,SUCCESS,118
382,10239,2025-04-08 04:53:14,LEVEL_FAIL,Failed at 88% progress,61,FAIL,140
383,11749,2025-03-31 01:43:59,LEVEL_COMPLETE,"Completed with score 1089, stars: 3",97,SUCCESS,138
384,10336,2025-04-06 11:52:11,LEVEL_COMPLETE,"Completed with score 9834, stars: 2",73,SUCCESS,166
385,11823,2025-04-09 09:33:52,LEVEL_COMPLETE,"Completed with score 7856, stars: 1",11,SUCCESS,295
386,12431,2025-04-05 10:27:11,LEVEL_START,Started level 4,4,,0
387,10917,2025-03-30 19:00:18,LEVEL_COMPLETE,"Completed with score 3689, stars: 2",73,SUCCESS,118
388,11820,2025-04-16 12:22:29,LEVEL_COMPLETE,"Completed with score 5501, stars: 3",38,SUCCESS,61
389,10073,2025-03-24 19:41:35,LEVEL_COMPLETE,"Completed with score 8163, stars: 3",88,SUCCESS,293
390,10702,2025-03-28 12:43:07,LEVEL_FAIL,Failed at 30% progress,25,FAIL,273
391,11424,2025-04-08 14:26:34,LEVEL_START,Started level 21,21,,0
392,12299,2025-03-26 19:19:33,LEVEL_COMPLETE,"Completed with score 2325, stars: 1",2,SUCCESS,209
393,10132,2025-04-06 16:06:40,ACHIEVEMENT,Earned achievement: SPEED_MASTER,80,,0
394,11248,2025-04-19 12:32:42,LEVEL_START,Started level 13,13,,0
395,11954,2025-04-14 22:49:43,LEVEL_START,Started level 94,94,,0
396,11295,2025-04-05 18:19:16,LEVEL_START,Started level 86,86,,0
397,10936,2025-04-17 14:55:38,LEVEL_FAIL,Failed at 53% progress,34,FAIL,282
398,10795,2025-03-27 07:21:39,LEVEL_FAIL,Failed at 18% progress,35,FAIL,276
399,12012,2025-04-06 18:44:10,LEVEL_START,Started level 84,84,,0
400,11751,2025-04-05 13:17:20,LEVEL_START,Started level 28,28,,0
401,11946,2025-03-31 06:55:26,LEVEL_START,Started level 62,62,,0
402,10382,2025-04-08 21:31:47,LEVEL_COMPLETE,"Completed with score 8387, stars: 3",1,SUCCESS,160
403,11726,2025-04-20 18:43:28,LEVEL_COMPLETE,"Completed with score 1147, stars: 2",100,SUCCESS,30
404,11917,2025-03-31 16:59:58,LEVEL_START,Started level 19,19,,0
405,10453,2025-03-29 18:44:11,LEVEL_COMPLETE,"Completed with score 4943, stars: 1",97,SUCCESS,248
406,12256,2025-03-29 22:50:08,LEVEL_FAIL,Failed at 39% progress,80,FAIL,155
407,11859,2025-04-07 12:08:30,LEVEL_START,Started level 6,6,,0
408,12651,2025-04-14 00:49:42,LEVEL_START,Started level 46,46,,0
409,10073,2025-04-19 12:25:34,LEVEL_FAIL,Failed at 12% progress,63,FAIL,71
410,11123,2025-04-06 21:16:00,ITEM_USE,Used item: COIN_MULTIPLIER,11,,2
411,10682,2025-04-17 11:38:17,LEVEL_START,Started level 66,66,,0
412,10890,2025-04-08 19:29:25,LEVEL_FAIL,Failed at 22% progress,17,FAIL,177
413,10134,2025-03-25 17:09:48,LEVEL_START,Started level 43,43,,0
414,12398,2025-03-26 21:13:09,LEVEL_COMPLETE,"Completed with score 1745, stars: 2",33,SUCCESS,99
415,10880,2025-04-12 01:36:26,LEVEL_START,Started level 10,10,,0
416,10507,2025-04-10 23:39:03,LEVEL_START,Started level 95,95,,0
417,11520,2025-04-07 02:34:11,ITEM_USE,Used item: EXTRA_LIFE,48,,2
418,10624,2025-04-03 05:18:57,LEVEL_START,Started level 10,10,,0
419,11062,2025-04-22 08:57:44,LEVEL_START,Started level 64,64,,0
420,12021,2025-04-23 01:07:25,LEVEL_START,Started level 1,1,,0
421,10900,2025-03-25 21:02:13,LEVEL_COMPLETE,"Completed with score 3282, stars: 3",97,SUCCESS,62
422,10881,2025-04-09 07:11:42,LEVEL_FAIL,Failed at 38% progress,26,FAIL,110
423,11490,2025-04-04 18:54:06,LEVEL_COMPLETE,"Completed with score 3487, stars: 1",40,SUCCESS,49
424,10468,2025-04-16 20:28:45,LEVEL_FAIL,Failed at 88% progress,61,FAIL,36
425,10994,2025-04-17 07:06:48,LEVEL_COMPLETE,"Completed with score 6457, stars: 3",24,SUCCESS,159
426,11206,2025-04-03 13:17:01,LEVEL_FAIL,Failed at 53% progress,33,FAIL,36
427,11251,2025-04-02 04:13:05,LEVEL_COMPLETE,"Completed with score 8735, stars: 1",58,SUCCESS,165
428,10725,2025-04-03 17:03:37,LEVEL_COMPLETE,"Completed with score 6084, stars: 1",17,SUCCESS,117
429,10522,2025-04-21 04:17:03,LEVEL_FAIL,Failed at 80% progress,35,FAIL,237
430,12479,2025-03-28 12:05:16,ACHIEVEMENT,Earned achievement: PERFECT_CLEAR,50,,0
431,12257,2025-04-02 21:06:09,ITEM_USE,Used item: SHIELD,5,,1
432,11931,2025-04-17 23:51:12,LEVEL_START,Started level 98,98,,0
433,11339,2025-04-12 23:03:19,LEVEL_COMPLETE,"Completed with score 7634, stars: 1",8,SUCCESS,187
434,12797,2025-03-25 04:02:20,LEVEL_START,Started level 53,53,,0
435,11280,2025-04-03 20:14:26,LEVEL_FAIL,Failed at 50% progress,32,FAIL,42
436,12496,2025-03-31 09:20:27,LEVEL_COMPLETE,"Completed with score 6905, stars: 3",65,SUCCESS,192
437,10834,2025-04-02 13:17:26,LEVEL_START,Started level 17,17,,0
438,10564,2025-04-13 12:23:55,ACHIEVEMENT,Earned achievement: SPEED_MASTER,16,,0
439,10887,2025-04-11 12:52:42,LEVEL_COMPLETE,"Completed with score 5450, stars: 2",96,SUCCESS,138
440,11008,2025-04-18 14:46:34,LEVEL_FAIL,Failed at 31% progress,83,FAIL,62
441,12756,2025-04-15 05:58:52,LEVEL_START,Started level 62,62,,0
442,11839,2025-04-13 23:00:11,LEVEL_FAIL,Failed at 80% progress,41,FAIL,91
443,10788,2025-04-11 21:27:48,LEVEL_COMPLETE,"Completed with score 4343, stars: 2",74,SUCCESS,268
444,10994,2025-03-31 16:09:21,LEVEL_COMPLETE,"Completed with score 7113, stars: 2",9,SUCCESS,160
445,12659,2025-04-20 18:55:25,LEVEL_COMPLETE,"Completed with score 8846, stars: 1",12,SUCCESS,102
446,10312,2025-04-07 14:03:05,LEVEL_START,Started level 34,34,,0
447,12738,2025-04-08 17:00:43,LEVEL_START,Started level 63,63,,0
448,11937,2025-04-18 02:31:51,LEVEL_FAIL,Failed at 43% progress,60,FAIL,184
449,11651,2025-04-19 21:01:12,LEVEL_FAIL,Failed at 25% progress,72,FAIL,60
450,11102,2025-04-19 20:30:10,LEVEL_START,Started level 99,99,,0
451,10878,2025-04-14 22:22:03,LEVEL_FAIL,Failed at 60% progress,30,FAIL,260
452,12392,2025-04-02 04:22:32,LEVEL_START,Started level 22,22,,0
453,11474,2025-04-07 03:57:43,LEVEL_START,Started level 66,66,,0
454,11719,2025-03-27 09:19:01,LEVEL_COMPLETE,"Completed with score 6276, stars: 3",20,SUCCESS,154
455,10251,2025-04-20 04:13:27,LEVEL_COMPLETE,"Completed with score 5937, stars: 2",13,SUCCESS,56
456,12911,2025-03-26 05:08:12,LEVEL_FAIL,Failed at 18% progress,33,FAIL,239
457,11805,2025-04-05 05:59:06,LEVEL_FAIL,Failed at 60% progress,21,FAIL,285
458,10237,2025-03-25 10:30:48,LEVEL_START,Started level 67,67,,0
459,12986,2025-04-17 09:40:56,LEVEL_START,Started level 39,39,,0
460,12830,2025-04-21 03:03:00,LEVEL_FAIL,Failed at 84% progress,98,FAIL,206
461,12532,2025-04-16 08:18:24,LEVEL_START,Started level 86,86,,0
462,10443,2025-04-20 19:18:15,LEVEL_START,Started level 13,13,,0
463,10519,2025-04-18 15:02:09,LEVEL_COMPLETE,"Completed with score 3028, stars: 1",81,SUCCESS,64
464,12824,2025-03-27 21:55:25,LEVEL_COMPLETE,"Completed with score 5240, stars: 2",14,SUCCESS,64
465,10246,2025-03-28 06:10:04,ITEM_USE,Used item: TIME_EXTENSION,51,,4
466,12648,2025-03-26 11:22:56,LEVEL_START,Started level 88,88,,0
467,10545,2025-04-11 11:34:59,LEVEL_START,Started level 91,91,,0
468,12759,2025-04-15 04:30:12,LEVEL_FAIL,Failed at 89% progress,53,FAIL,228
469,12517,2025-04-12 02:13:01,LEVEL_COMPLETE,"Completed with score 5739, stars: 1",96,SUCCESS,183
470,12068,2025-03-30 05:28:47,LEVEL_START,Started level 56,56,,0
471,10093,2025-03-26 15:57:31,LEVEL_COMPLETE,"Completed with score 7840, stars: 2",13,SUCCESS,254
472,10947,2025-04-05 09:57:18,LEVEL_START,Started level 52,52,,0
473,12812,2025-04-23 01:28:54,LEVEL_COMPLETE,"Completed with score 7547, stars: 2",26,SUCCESS,177
474,10112,2025-04-04 07:39:26,LEVEL_COMPLETE,"Completed with score 5601, stars: 1",84,SUCCESS,167
475,10750,2025-04-15 14:22:32,LEVEL_START,Started level 60,60,,0
476,12233,2025-03-28 14:58:18,LEVEL_START,Started level 13,13,,0
477,11289,2025-04-18 00:20:56,ITEM_USE,Used item: TIME_EXTENSION,20,,4
478,11150,2025-04-23 00:26:03,LEVEL_COMPLETE,"Completed with score 5907, stars: 2",67,SUCCESS,284
479,12841,2025-04-17 22:38:43,LEVEL_FAIL,Failed at 48% progress,21,FAIL,167
480,12336,2025-03-25 18:19:02,LEVEL_START,Started level 94,94,,0
481,10603,2025-04-20 07:04:53,LEVEL_FAIL,Failed at 24% progress,55,FAIL,209
482,11791,2025-04-09 00:56:07,LEVEL_START,Started level 32,32,,0
483,11595,2025-04-01 05:51:06,LEVEL_START,Started level 10,10,,0
484,11225,2025-04-02 04:21:40,LEVEL_START,Started level 46,46,,0
485,11264,2025-04-19 14:27:13,LEVEL_START,Started level 49,49,,0
486,10400,2025-04-17 13:41:38,LEVEL_START,Started level 78,78,,0
487,12010,2025-04-15 21:34:46,LEVEL_COMPLETE,"Completed with score 4731, stars: 1",60,SUCCESS,98
488,10000,2025-04-03 18:19:24,LEVEL_START,Started level 84,84,,0
489,11232,2025-04-04 17:06:41,LEVEL_COMPLETE,"Completed with score 8643, stars: 3",15,SUCCESS,92
490,12450,2025-04-17 14:48:31,LEVEL_FAIL,Failed at 47% progress,62,FAIL,93
491,11032,2025-04-06 12:24:39,ITEM_USE,Used item: SHIELD,91,,2
492,11491,2025-04-09 22:44:18,ITEM_USE,Used item: TIME_EXTENSION,61,,4
493,12693,2025-04-03 10:02:35,LEVEL_START,Started level 93,93,,0
494,10446,2025-04-11 19:08:50,LEVEL_FAIL,Failed at 32% progress,86,FAIL,41
495,12097,2025-04-04 04:22:23,LEVEL_START,Started level 56,56,,0
496,10080,2025-04-12 01:15:32,LEVEL_COMPLETE,"Completed with score 1131, stars: 1",36,SUCCESS,265
497,11610,2025-03-26 21:51:09,LEVEL_FAIL,Failed at 72% progress,35,FAIL,287
498,10445,2025-04-08 23:19:54,LEVEL_START,Started level 25,25,,0
499,12572,2025-04-22 04:52:22,LEVEL_COMPLETE,"Completed with score 6207, stars: 3",42,SUCCESS,149
500,11571,2025-03-25 15:54:54,ITEM_USE,Used item: TIME_EXTENSION,11,,4
501,12385,2025-04-04 10:54:41,LEVEL_START,Started level 29,29,,0
502,10082,2025-04-11 21:03:11,LEVEL_START,Started level 93,93,,0
503,11199,2025-04-04 21:26:05,LEVEL_START,Started level 5,5,,0
504,11434,2025-04-09 11:13:09,LEVEL_COMPLETE,"Completed with score 3546, stars: 2",57,SUCCESS,266
505,11299,2025-04-01 05:04:46,LEVEL_FAIL,Failed at 80% progress,76,FAIL,219
506,12307,2025-04-08 14:12:16,LEVEL_COMPLETE,"Completed with score 6559, stars: 3",34,SUCCESS,101
507,12207,2025-04-01 10:34:51,LEVEL_START,Started level 77,77,,0
508,10816,2025-03-31 00:31:46,LEVEL_START,Started level 50,50,,0
509,12684,2025-03-30 13:56:34,LEVEL_COMPLETE,"Completed with score 7293, stars: 3",52,SUCCESS,273
510,12649,2025-04-07 05:48:31,LEVEL_COMPLETE,"Completed with score 4689, stars: 2",66,SUCCESS,251
511,10237,2025-04-23 11:58:35,LEVEL_COMPLETE,"Completed with score 6162, stars: 1",51,SUCCESS,128
512,12471,2025-04-13 14:49:29,LEVEL_FAIL,Failed at 60% progress,94,FAIL,112
513,12741,2025-04-20 07:39:48,LEVEL_COMPLETE,"Completed with score 5890, stars: 3",78,SUCCESS,173
514,11297,2025-04-17 10:04:50,LEVEL_START,Started level 35,35,,0
515,11506,2025-04-23 03:17:06,LEVEL_FAIL,Failed at 18% progress,86,FAIL,89
516,11912,2025-04-17 07:49:54,LEVEL_COMPLETE,"Completed with score 9703, stars: 2",88,SUCCESS,241
517,12819,2025-04-07 15:03:28,LEVEL_COMPLETE,"Completed with score 7308, stars: 1",17,SUCCESS,265
518,11145,2025-04-11 23:43:13,LEVEL_FAIL,Failed at 85% progress,77,FAIL,45
519,11451,2025-04-05 13:12:59,LEVEL_COMPLETE,"Completed with score 2836, stars: 3",74,SUCCESS,63
520,10269,2025-04-09 08:31:18,LEVEL_START,Started level 18,18,,0
521,11026,2025-03-28 10:58:03,LEVEL_COMPLETE,"Completed with score 9824, stars: 2",95,SUCCESS,268
522,10968,2025-04-07 04:42:20,LEVEL_COMPLETE,"Completed with score 9759, stars: 1",95,SUCCESS,79
523,12509,2025-03-28 11:35:20,LEVEL_FAIL,Failed at 19% progress,30,FAIL,104
524,10136,2025-04-16 16:28:36,LEVEL_COMPLETE,"Completed with score 5013, stars: 3",85,SUCCESS,296
525,11039,2025-04-18 14:56:06,LEVEL_START,Started level 15,15,,0
526,10973,2025-03-29 12:46:17,LEVEL_FAIL,Failed at 39% progress,84,FAIL,65
527,11761,2025-04-03 23:29:45,ITEM_USE,Used item: POWER_BOOST,87,,3
528,12217,2025-04-18 23:07:10,LEVEL_COMPLETE,"Completed with score 3774, stars: 1",48,SUCCESS,285
529,12432,2025-03-28 09:17:16,LEVEL_COMPLETE,"Completed with score 8319, stars: 2",17,SUCCESS,34
530,11586,2025-04-08 16:53:05,LEVEL_START,Started level 42,42,,0
531,11220,2025-03-29 17:46:45,LEVEL_FAIL,Failed at 86% progress,53,FAIL,296
532,12191,2025-04-18 23:29:17,LEVEL_START,Started level 23,23,,0
533,12755,2025-03-27 00:40:25,ACHIEVEMENT,Earned achievement: COMBO_MASTER,56,,0
534,12287,2025-04-13 03:44:57,ITEM_USE,Used item: COIN_MULTIPLIER,34,,3
535,12281,2025-04-12 02:54:04,LEVEL_COMPLETE,"Completed with score 9702, stars: 1",29,SUCCESS,55
536,10702,2025-04-12 21:28:43,LEVEL_START,Started level 72,72,,0
537,12717,2025-04-17 17:22:09,LEVEL_COMPLETE,"Completed with score 8351, stars: 1",75,SUCCESS,227
538,12928,2025-04-07 06:21:47,LEVEL_START,Started level 8,8,,0
539,11272,2025-04-06 20:59:19,LEVEL_START,Started level 99,99,,0
540,11851,2025-04-03 19:55:36,LEVEL_COMPLETE,"Completed with score 1408, stars: 1",90,SUCCESS,284
541,11952,2025-04-15 15:13:43,LEVEL_COMPLETE,"Completed with score 5008, stars: 2",12,SUCCESS,104
542,12684,2025-03-28 13:17:48,LEVEL_COMPLETE,"Completed with score 7933, stars: 1",33,SUCCESS,138
543,12729,2025-04-03 03:38:47,LEVEL_COMPLETE,"Completed with score 4093, stars: 1",79,SUCCESS,271
544,10444,2025-04-07 03:29:40,LEVEL_FAIL,Failed at 87% progress,91,FAIL,39
545,11079,2025-04-02 07:19:27,LEVEL_COMPLETE,"Completed with score 1981, stars: 2",35,SUCCESS,116
546,10565,2025-04-01 02:27:00,LEVEL_COMPLETE,"Completed with score 8396, stars: 3",57,SUCCESS,106
547,12582,2025-04-17 23:54:39,LEVEL_START,Started level 46,46,,0
548,12445,2025-03-30 07:38:15,LEVEL_FAIL,Failed at 70% progress,14,FAIL,92
549,10402,2025-04-08 12:58:42,LEVEL_FAIL,Failed at 44% progress,29,FAIL,186
550,12474,2025-03-27 08:08:48,LEVEL_COMPLETE,"Completed with score 6517, stars: 3",5,SUCCESS,252
551,12842,2025-04-22 14:07:31,LEVEL_START,Started level 65,65,,0
552,11369,2025-03-26 01:13:45,ITEM_USE,Used item: TIME_EXTENSION,51,,3
553,11959,2025-04-02 03:44:41,LEVEL_START,Started level 75,75,,0
554,12113,2025-04-06 12:06:34,LEVEL_START,Started level 86,86,,0
555,11746,2025-04-16 13:21:37,LEVEL_START,Started level 6,6,,0
556,11155,2025-03-26 05:50:00,LEVEL_COMPLETE,"Completed with score 9514, stars: 2",83,SUCCESS,105
557,10435,2025-04-10 04:49:42,ITEM_USE,Used item: POWER_BOOST,57,,1
558,12167,2025-04-16 12:15:14,LEVEL_COMPLETE,"Completed with score 1438, stars: 3",18,SUCCESS,282
559,12914,2025-03-28 11:56:40,LEVEL_START,Started level 76,76,,0
560,10028,2025-04-17 10:15:10,LEVEL_START,Started level 64,64,,0
561,11492,2025-04-16 06:02:05,LEVEL_START,Started level 23,23,,0
562,10790,2025-04-08 15:07:37,ACHIEVEMENT,Earned achievement: LEVEL_MASTER,84,,0
563,10231,2025-04-15 01:46:44,LEVEL_START,Started level 89,89,,0
564,11628,2025-03-29 02:00:14,LEVEL_START,Started level 89,89,,0
565,11385,2025-04-03 10:29:56,ITEM_USE,Used item: EXTRA_LIFE,65,,1
566,11665,2025-04-05 09:26:47,LEVEL_FAIL,Failed at 83% progress,36,FAIL,260
567,11265,2025-04-11 09:49:26,LEVEL_START,Started level 77,77,,0
568,10963,2025-04-14 21:39:08,ACHIEVEMENT,Earned achievement: COMBO_MASTER,57,,0
569,11223,2025-04-04 15:52:19,ITEM_USE,Used item: SHIELD,48,,2
570,12901,2025-04-11 04:38:02,LEVEL_FAIL,Failed at 46% progress,69,FAIL,150
571,10812,2025-04-11 11:59:55,LEVEL_START,Started level 13,13,,0
572,12038,2025-04-15 05:54:07,LEVEL_COMPLETE,"Completed with score 5828, stars: 1",33,SUCCESS,90
573,11329,2025-04-09 07:24:54,LEVEL_COMPLETE,"Completed with score 8683, stars: 2",45,SUCCESS,45
574,10056,2025-03-29 00:36:04,LEVEL_FAIL,Failed at 17% progress,95,FAIL,209
575,12269,2025-04-10 18:09:55,ITEM_USE,Used item: POWER_BOOST,43,,3
576,10565,2025-03-25 03:46:16,LEVEL_START,Started level 61,61,,0
577,11209,2025-04-05 23:36:26,LEVEL_START,Started level 75,75,,0
578,11444,2025-04-19 20:49:44,LEVEL_COMPLETE,"Completed with score 9740, stars: 1",46,SUCCESS,191
579,10876,2025-04-14 18:12:58,LEVEL_START,Started level 31,31,,0
580,12053,2025-04-23 14:13:46,LEVEL_START,Started level 30,30,,0
581,12787,2025-04-03 01:48:39,LEVEL_START,Started level 35,35,,0
582,11233,2025-04-09 23:27:37,LEVEL_FAIL,Failed at 55% progress,80,FAIL,145
583,10531,2025-04-11 22:23:03,LEVEL_START,Started level 72,72,,0
584,12279,2025-04-01 22:42:43,LEVEL_START,Started level 75,75,,0
585,10758,2025-04-16 17:13:45,LEVEL_COMPLETE,"Completed with score 9457, stars: 1",76,SUCCESS,234
586,10903,2025-04-03 02:35:29,LEVEL_START,Started level 31,31,,0
